Measurements.Samples,Spot.249117,Spot.249150,Spot.249151,Spot.249152,Spot.249157,Spot.249158,Spot.249159,Spot.249160,Spot.249194,Spot.249195,Spot.249196,Spot.249197,Spot.249209,Spot.249210,Spot.249240,Spot.249258,Spot.249259,Spot.249260,Spot.249261,Spot.249262,Spot.249314,Spot.249315,Spot.249316,Spot.249317,Spot.249372,Spot.249373,Spot.249374,Spot.249433,Spot.249434,Spot.249435,Spot.249436,Spot.249498,Spot.249499,Spot.249500,Spot.249501,Spot.249564,Spot.249565,Spot.249566,Spot.249631,Spot.249632,Spot.249633,Spot.249634,Spot.249701,Spot.249702,Spot.249703,Spot.249772,Spot.249773,Spot.249774,Spot.249845,Spot.249846,Spot.249847,Spot.249848,Spot.249920,Spot.249921,Spot.249922,Spot.249923,Spot.249999,Spot.250000,Spot.250001,Spot.250080,Spot.250081,Spot.250082,Spot.250164,Spot.250165,Spot.250166,Spot.250252,Spot.250253,Spot.250254,Spot.250344,Spot.250345,Spot.250346,Spot.250438,Spot.250439,Spot.250440,Spot.250535,Spot.250536,Spot.250589,Spot.250635,Spot.250636,Spot.250637,Spot.250688,Spot.250740,Spot.250741,Spot.250846,Spot.250956,Spot.251018,Spot.251065,Spot.251066,Spot.251175,Spot.251176,Spot.251227,Spot.251228,Spot.251340,Spot.251341,Spot.251591
PS488_2,85440.06147,82794.08509,65107.50439,86355.37938,50060.1529,88963.42679,53400.26603,81865.69896,89920.53461,84329.55733,97223.51373,69399.13031,80703.31785,63537.79965,60672.52862,52910.58426,36694.476,79915.73228,60073.29428,55208.10483,73883.93641,89929.04399,60754.96961,64257.7767,53194.98501,86105.3748,56239.09472,64396.70019,89832.06475,61165.25947,81791.43487,90212.19683,70215.59185,93799.57415,59300.86429,73963.01077,71699.53156,76546.33532,78377.39307,150488.8348,63231.70347,57374.00218,118679.1538,81025.36957,63339.52207,74948.09931,60201.82661,94306.43684,66246.91082,79310.45338,63714.2642,62875.85297,57485.13267,61579.04015,160579.2647,49974.11366,110267.8297,84156.09344,88228.44335,62886.14216,103356.2235,49903.58954,130602.6862,88880.69851,62115.20016,66965.54964,87158.11672,79695.03199,81660.76668,79365.2563,59394.07078,68981.4621,71308.23377,96252.13685,90060.22162,78224.31809,96225.50591,57688.2918,88441.71056,44625.41313,41744.37379,79526.39898,79744.44711,74670.39781,47550.13507,77614.82312,82469.2362,64267.30843,67314.08552,54339.84252,75103.37094,67072.97891,72195.88119,55313.64542,75045.92212
PS488_3,47665.04724,38828.53016,43451.13883,62942.70866,67306.69726,38844.24978,30535.53098,45266.4575,37672.00627,41275.86149,40354.7263,57637.16089,0,27457.96248,30997.44248,28251.774,34542.37244,50432.16481,36563.14645,26546.81342,33260.61286,58696.92415,34769.76114,34078.16779,31127.57737,51622.12277,26823.0548,29837.39039,38738.28059,37121.11079,38465.23221,39957.91012,31026.09569,44603.02618,60627.95354,39940.0735,39036.43581,33820.75182,46087.3358,40698.33021,37698.28459,25097.73461,29892.86391,52025.37678,28997.59449,50171.50079,64399.14476,55006.55365,35472.54572,28430.06743,41506.59707,30285.10874,29858.85238,56137.35292,45913.55086,41251.82311,44996.42696,57331.3671,35950.14847,30888.5183,52720.02682,54437.46535,56219.6954,52547.67497,23441.24171,45340.2372,54197.28516,46745.76639,43720.06734,50218.97326,0,41847.84619,45520.54048,36919.68021,40209.12634,49368.07801,30949.51887,38777.42077,44307.65539,34143.83686,24176.26684,71114.71827,44955.83403,32934.85368,32139.66211,49972.97573,36625.39058,40325.08548,35578.98616,34688.68002,40044.41825,41337.44899,63878.78991,34405.60457,66534.62982
SHexCer466_0,24334.02006,0,0,0,17534.75445,0,0,30237.54057,22054.3533,17109.73508,0,0,0,0,0,19528.23621,14125.18383,32952.9824,0,13587.91268,0,0,29454.01376,0,0,22044.18468,0,0,27523.37747,0,20384.29464,17999.3171,0,0,30774.2345,0,0,0,28475.8262,0,0,0,0,0,0,0,36652.8861,28112.60548,0,0,0,0,15721.5176,26299.45744,0,0,0,0,0,0,0,0,0,31213.23733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHexCer466_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHexCer466_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHexCer480_0,0,0,0,0,17262.71633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21108.93862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16143.49569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHexCer480_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40854.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIP407_0,97622.12594,86971.92002,80212.20344,100101.5248,66717.94982,67942.78964,80047.74499,109576.9177,86561.67112,69417.16907,142419.7171,98305.74864,72703.0726,88795.76863,57210.26225,86295.49392,61472.46238,119650.554,73566.60398,70756.90133,114954.6894,70901.11135,80754.23669,67162.7279,64346.16285,79834.37436,68902.89106,73962.58016,83554.63681,62931.56776,93436.87137,45120.52758,66749.48938,101656.2022,106207.6315,95807.86901,83926.96794,75628.44655,95596.66933,120256.179,0,86892.1638,100115.8115,162728.3357,80694.33033,96246.43383,101097.3962,112079.572,80292.24168,61119.84116,96337.12832,76328.97807,76353.2155,117960.4379,135472.4697,88918.49809,99102.81602,162005.3147,79152.28042,72758.66698,88856.24296,57548.19832,71643.50413,101445.3362,69159.02595,86988.95648,0,113847.3953,75151.16271,81373.64472,90098.59784,95671.72832,62086.356,99482.09842,77161.76653,62600.89527,42991.62612,84792.46479,80467.24494,78386.57306,37710.75407,75745.01525,130592.1974,92487.75435,75527.03498,73880.75024,114614.3573,100984.8617,80906.60237,72639.52795,75126.50325,89071.86953,78640.06696,75111.22086,98133.46312
PIP407_1,34079.52319,44408.74836,32527.39442,49941.93053,26264.88855,42957.76131,32638.52935,42724.35271,32828.42158,46027.90754,47221.67733,43499.8488,30257.17876,26340.41982,27072.79891,23308.62138,21700.99526,39374.82151,29945.66626,22363.59892,35033.98309,36695.70245,35273.60941,27345.60858,29320.13265,33489.19658,30036.65764,41883.5683,30095.11511,28841.50864,48388.33149,39309.92529,30801.86981,44939.88305,23783.12489,36187.0546,37733.84313,29632.60526,43116.14217,42934.57961,36057.39714,35440.33545,34884.67934,53521.89118,27893.19194,41499.89808,33496.69514,34079.85773,31322.64786,33079.77375,39352.80855,39869.59131,41813.76207,43674.19086,40386.13461,44833.31532,33859.2339,42184.49354,29870.79342,24874.69308,0,25639.07656,72055.4476,50213.00487,32576.8646,22986.3335,47101.66309,50666.74201,42454.92322,46660.50638,37749.86616,26625.60223,0,39162.12018,33117.53318,0,0,23206.77631,45124.84888,22990.60691,12612.04718,48731.09563,51166.74614,46587.27958,25990.53562,32018.7062,43153.33899,47992.88763,33765.01217,34446.59213,38827.65094,32001.44473,35831.98946,39646.96495,53641.97306
PIP407_2,33111.60833,0,21228.17968,0,13810.63685,0,0,0,0,0,24839.87895,25531.78668,0,0,0,0,17827.604,0,17469.1802,14735.28153,32866.21046,0,0,0,0,25736.82472,0,0,33183.06517,27151.54045,0,19941.45008,18857.54548,0,18680.48174,28170.84436,0,0,0,0,0,0,0,35709.90931,0,0,31851.80849,0,23680.08949,0,0,0,20240.44434,0,0,23034.64731,0,30438.13167,0,0,0,0,0,0,0,0,0,0,0,0,0,24406.80885,0,0,0,0,0,22333.84641,0,25434.38815,12036.34297,25676.26625,0,0,20690.7079,0,0,0,28032.12489,0,34862.72434,26022.27378,23076.4158,0,30655.41408
PIP407_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59008.55455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42463.34666,0,0,0,0,0,0,0
PIP2340_0,63398.43038,0,45534.00702,0,0,0,40956.91127,0,47248.63968,46066.3467,69579.22109,0,0,0,0,0,0,0,43657.64012,48431.11105,0,0,0,0,0,0,0,39761.23106,0,0,0,0,0,0,44824.76788,0,0,0,0,0,0,0,0,0,0,0,66006.50421,0,0,0,0,0,46352.56776,0,0,52956.57333,0,97452.13615,0,0,0,48336.56554,59293.32216,0,0,0,0,0,0,0,0,0,0,0,0,53014.09914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50018.90619,0,0
PIP2340_1,0,0,18801.21554,0,0,0,13607.97188,0,18204.04743,22107.34971,24826.29348,0,0,0,0,0,0,0,0,0,0,0,0,17426.71682,0,0,0,0,0,0,21866.28652,0,0,0,0,0,0,20667.9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19181.66814,0,0,0,0,0,0,0,0,0,0,0,19478.82452,0,0,0,0,0,0,0,0,0,0,0,17219.92221,0,0,0,12829.23878,0,0,0,0,0,0,15917.63556,0,0,0,0,0,0,0
PICer466_0,66125.83005,53028.9164,36552.29107,74357.14352,34594.93966,48701.19806,39411.39293,57156.30588,32913.2383,59888.6974,50042.02277,52931.09705,42120.82786,35443.94358,22537.34598,34988.70718,35714.22024,40177.18318,43068.99208,41907.74904,30637.95054,45487.29357,64248.10083,35661.59225,31836.87632,70949.30464,37053.36984,42311.7892,69644.25195,42594.44974,53414.41281,43107.48355,43622.99729,56445.75744,48631.45619,50468.69216,52457.4342,60885.81019,79354.64635,58984.32023,37188.7068,29277.58652,64573.06564,60794.84663,49553.4253,59771.38792,52005.97678,68275.24113,52433.60619,35002.54173,60628.36492,39100.62851,43652.54669,55476.02557,79855.25917,49316.94733,57557.99288,62074.6768,35760.72765,40002.31889,56234.37305,43412.28862,74272.29771,53312.01594,37051.22795,56524.2766,66354.55609,47127.72692,51706.59413,59474.96182,38113.50313,74373.54252,30234.80695,47527.28193,43286.65097,30961.18094,66200.78768,34195.9056,38786.71926,32237.21745,38702.00703,61377.14753,59327.21861,62292.66364,43915.21447,61397.96659,80240.79449,35421.78763,53377.5346,42991.84464,69323.57271,53997.1038,41727.05186,58975.65338,37760.67165
PICer466_1,47643.14329,40980.3969,34637.12267,53036.87101,31513.77771,37223.48566,32189.97511,50839.46014,48675.57429,30173.11381,39438.71597,28043.85184,41943.77655,28401.28907,29088.64254,31224.7865,40126.9102,51868.99641,41467.19818,47136.26515,28375.45114,53818.44079,40581.6103,30833.23657,22062.15159,52860.09426,25098.61831,30547.95101,57263.02288,0,40708.02153,33323.0225,26942.22011,48959.99588,26144.33051,51383.0721,45251.3103,41017.81879,86758.84741,51158.5872,22881.1207,0,56956.01942,59501.69269,23799.59568,50890.02831,91502.82601,52552.49402,38153.77802,26348.8849,49455.3531,38082.0579,38669.19905,43403.08152,66568.27655,27473.52199,47051.02523,45094.66086,35637.82226,46002.87133,54989.94477,35345.6059,57392.85364,36871.87219,29624.30996,57115.41421,47580.14485,45548.68568,47581.24656,29484.84904,26852.95721,71167.36648,21769.02739,45136.32982,56383.79892,24904.81836,26738.57114,29397.67403,34930.68474,27382.67315,27693.15081,50517.60878,58706.53687,40096.4179,30351.62304,47218.11799,52990.33586,32195.73877,37885.80591,38838.96134,45421.19086,45840.18467,39683.26675,46021.69307,48005.88094
PICer466_2,48527.6059,0,25197.87315,49841.66642,36463.30183,32865.67789,23807.8787,36502.66829,45892.89774,30481.79452,44936.01139,42767.50702,0,31522.56676,46242.93621,28106.83523,24844.76731,42125.49142,26794.95875,23001.11744,30989.09569,28584.16477,0,22795.76178,17869.05276,69751.0714,33096.25095,40061.93305,36946.57089,46901.24182,37795.45624,34916.41587,41088.22494,45075.75993,0,38427.38851,42401.31439,37504.56947,53005.66034,43965.81922,28899.82832,36025.59059,37367.93345,53673.50343,30534.37446,50197.53188,0,44001.64627,49289.19038,0,53729.88354,34402.06846,0,40438.03221,91791.9487,31967.59394,62482.91841,38419.82651,33271.55382,30455.64348,47164.1566,22131.9055,46915.58394,49086.69945,28274.53147,36120.70959,48327.10813,39593.16675,41002.22379,42395.05678,38570.63772,52594.68621,40051.02836,32687.89674,47513.43537,24883.13598,20559.72823,32343.67337,35182.52699,0,26650.81575,30847.9933,40605.72186,30630.96668,21671.26035,39479.2889,44499.85159,38645.29459,0,30355.197,54694.40763,43174.528,33937.17603,74482.09976,41152.02228
PICer466_3,49558.01944,38061.18492,32174.22059,0,15320.08092,0,24623.14221,42802.5469,26138.67031,24339.11978,36726.54066,0,0,0,18794.09987,0,17847.02061,39973.08387,40365.12862,32114.9788,23713.68162,0,48620.44114,26465.04155,22479.34257,31887.0434,33359.1748,26674.07372,0,27155.93624,33090.21071,41813.07869,33064.79294,30868.43856,26530.47287,31866.9348,38413.21127,28605.64789,29247.94267,40298.52731,31260.42871,0,0,34434.51246,23460.6468,27468.4824,0,0,31130.11127,20622.38459,40930.81264,32155.07908,28499.06754,0,33031.81061,23062.53175,42848.6122,39414.67469,25216.53121,34515.38058,33531.20217,0,36469.3042,30655.23232,18978.59237,27493.9381,0,32867.32321,0,29148.85532,29676.96088,30200.40469,0,30550.04111,24762.12027,28035.60008,28199.05646,31734.79439,37728.81312,0,16793.18256,32955.76906,29176.99534,28931.57143,23406.11719,39160.3466,33532.31289,27341.17078,26087.2762,29084.18315,0,0,46763.76999,0,0
PICer466_4,0,0,0,0,14672.25479,0,0,24146.61839,16224.07057,0,18419.38845,0,0,0,0,0,0,19882.72868,19374.13686,18058.49007,0,0,0,21002.10289,0,26663.72806,26658.2736,0,31963.45593,0,0,0,0,0,17575.6891,0,0,0,0,0,0,0,0,0,0,0,0,0,29130.79989,0,0,0,0,0,0,22577.21861,0,31844.58476,0,21528.37969,0,0,18825.70527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18808.68007,0,0,0,0,0,30913.51316,19301.21208,21688.99595,25857.35191,0,0,20007.24454,24166.41191,0
PIP443_0,162925.6391,182772.4112,174340.4724,228069.6818,174021.5968,123592.2067,155885.8447,157062.7368,217932.7758,196684.8488,303747.7905,224622.4486,150557.5056,144245.2159,137812.5785,128654.2571,123295.2352,178032.5303,217934.2,87426.36964,184981.0762,281392.1087,169524.9318,161888.3862,131199.6957,216568.3119,107959.7426,140010.6724,283603.447,177566.0841,121332.2523,220426.7858,153288.8617,179531.8897,151238.3522,247351.5528,244898.6562,145564.5932,226359.7274,208401.8796,170567.6323,95511.5178,194652.1498,234792.8555,143235.1189,280619.1539,273770.9488,271439.7663,144196.7388,191667.1139,239649.3594,154603.4724,120797.3526,233740.9019,174926.4801,173942.2971,192610.2053,382910.497,149719.2795,169495.1916,305150.479,98159.74104,150691.2923,245294.2944,104831.2974,125644.099,202490.0112,218432.1005,247469.7869,236044.6911,110855.9539,163808.1797,185467.795,117319.574,259576.4732,116195.1192,149342.5604,172414.0502,170102.5118,141708.4494,141291.3098,148175.1399,164019.3124,187316.6497,90135.31934,312257.4484,192502.2285,96615.86476,176120.8705,171861.422,266601.764,264753.4329,155498.653,220946.8057,188715.1065
PIP443_1,144711.235,187338.0971,131662.4324,208917.7871,184960.129,189159.3376,115642.0862,144788.1872,220941.2964,193757.7043,229925.4132,224998.0144,210775.1683,116444.008,152239.4944,112237.2595,123896.2223,160719.0678,129496.2619,151608.7435,112682.9717,173067.4726,251324.9108,142896.5097,138245.9766,196887.0715,118324.3909,155224.4688,202865.5962,156074.14,154519.0668,243640.1481,191812.669,287071.7174,121314.5918,203763.8793,158880.6274,208403.4023,130880.1489,235018.4814,125497.01,92080.65344,202901.6888,201298.3106,123391.0573,278703.2343,311126.5777,200897.6453,240066.6885,137920.2898,163210.7046,106986.944,187375.4683,162809.074,209962.8953,161724.0381,160696.565,331995.3028,159753.5925,197002.5356,325533.5877,108134.7953,175704.5137,218358.8232,117201.4563,162439.4154,221152.9988,154527.4475,227915.3928,197084.4241,89069.5928,172179.3743,116024.4062,101250.0771,162260.5864,96524.49501,171355.5099,171975.3108,177508.7219,92768.97328,75356.36466,198449.0142,153576.7814,146119.8891,95686.15612,350417.2704,182463.0361,119704.1413,168168.1385,129422.8012,234614.0652,171349.5179,214464.2388,161431.9297,124777.1163
PIP443_2,151063.2727,105833.552,111456.5137,149859.6002,102459.9167,156848.2796,117434.5658,163868.0874,116052.7449,134838.6887,166408.7232,138094.9078,131635.6369,144289.0421,82549.06433,130666.3282,110115.6762,135875.7255,123425.0268,90682.93676,94849.01099,165871.8792,144382.3471,85913.63511,92354.95361,182934.093,92554.96769,89967.30098,165614.6398,125409.5775,133909.0993,141771.2658,177703.2308,162944.3294,93774.26563,136396.6154,169048.1337,112957.2766,130367.733,182901.396,124786.6626,76728.43436,163492.0673,194895.8622,101112.3523,152201.4098,227709.7559,188099.2404,131142.2401,143812.0716,191324.9258,86269.11927,117200.4884,139866.1543,181531.8253,89066.46072,156496.7992,227804.5142,107158.3364,179271.8941,263937.0515,90008.74881,165391.5863,258180.6502,74552.10637,130225.2706,200776.0978,131829.8302,136939.0079,158332.8622,94783.97756,148957.43,129186.1131,106570.313,183661.8121,125986.714,99372.36961,110754.9193,225593.0215,82006.42539,88775.7803,188362.9531,137955.0466,137491.1204,61406.93232,232140.8272,130833.5149,86092.99451,109652.5686,130482.1536,159587.7468,176655.2981,122136.4545,147645.2603,113656.5182
PIP443_3,113281.5063,63850.64593,87365.6226,109291.8045,84213.79787,94761.32875,79092.9104,94954.49567,97158.60905,100398.6601,191600.908,101180.2573,103771.1878,65482.94838,74573.72067,100432.4499,86005.8248,132863.4931,102989.4818,60171.60397,178166.9926,127689.744,120269.1631,117023.0465,53369.19301,106587.557,76727.49164,73127.57551,111941.7947,125159.9298,86219.85814,92847.83234,100059.0279,118599.645,78399.89264,144843.4278,123886.8896,99560.60777,181372.5692,220072.7261,77048.4751,69535.2253,112731.6095,116461.6007,62012.92285,129613.0128,152447.4713,119136.0441,110762.7973,145924.6575,100267.0179,60638.06032,67534.50029,105713.3093,108020.0135,64156.77986,179960.3097,147965.2297,80425.55365,162526.0093,148557.2774,74499.3658,98683.89925,184316.1156,72486.81444,107018.3873,124126.7063,118441.1925,109714.8755,101603.1158,118293.4764,112343.2437,92536.5914,74876.95292,97721.29261,74506.6621,79318.28152,81858.71525,115638.5178,98100.92662,58888.87621,160399.6129,107576.7665,89416.99218,65402.71839,191045.3961,210927.744,69246.96922,58978.05954,90224.54039,102881.0504,170409.4537,103372.5757,97386.69124,107457.0097
GM3d361_0,63098.77616,37792.4226,44603.2352,18373.114,24944.09382,35587.14444,31863.02118,38636.1082,24346.22964,53102.97841,31806.43405,28433.15299,33694.08968,28892.98441,20675.67255,28863.92493,29680.24212,43962.45455,23647.36647,23118.85135,43583.0094,46065.30323,39079.47446,41024.23878,19511.86347,29926.51631,31437.06372,28920.675,40416.02089,39433.1153,26588.36872,35949.04205,34471.01974,51951.57632,44318.27103,19448.1637,25941.17016,44956.74994,53128.36956,31150.08063,31561.33096,15126.4132,34379.19854,24838.63139,33580.76471,44313.71328,23668.92686,44650.90419,21667.64035,24301.80703,49289.59479,29143.32358,26112.88136,31632.4973,54967.84539,36423.56551,39197.79638,52523.91311,36281.99747,24996.22363,36491.38395,40320.85664,24507.15163,38102.07068,29752.20165,40287.51326,53338.51796,45285.98361,30247.04095,33294.59669,45193.64373,22728.28503,32597.77961,43164.26632,33845.37125,20373.4465,16683.93645,25240.29937,46664.6826,16177.18089,20568.11767,47179.8621,60663.75697,25808.85805,22792.96382,45618.07129,40950.69341,46316.38959,32580.28915,19159.94764,41863.9146,17708.55726,29612.23561,15689.26862,11062.88191
GM3d361_1,42548.31551,24514.58674,28519.13391,34640.21148,10071.78243,35814.61638,23353.69196,40938.78923,22700.13779,29165.96673,19154.69241,24603.64944,15689.09605,10254.87737,15880.50963,16568.65474,23777.00371,35792.34409,14654.21691,19879.34049,34478.17318,28739.8221,16405.19873,28255.72995,19056.31062,30356.60646,25369.04965,27748.7028,30664.84954,16860.83239,18355.60705,14383.60431,20177.21418,41320.91333,33839.70084,26618.71594,40498.87574,33147.21595,41249.37363,25069.8939,22628.08557,13293.75852,26773.67157,22945.44606,12372.15038,23685.52253,40014.59361,22468.5615,33211.08683,13831.13659,17171.22434,23434.49491,17078.68728,15992.18621,48449.25921,24835.35048,40869.06171,24862.25322,20243.85894,27879.86036,20716.65604,32364.86687,29090.55077,27561.43406,28976.52582,27066.05791,36737.88031,35002.02089,43968.41567,23930.57419,40834.8479,40516.40295,26375.28778,27202.98018,14107.15237,25868.65279,23310.86913,23790.58671,38294.18798,26802.28998,11435.31256,19682.11523,22849.19665,28170.93717,33182.94799,17630.40049,33015.16724,26175.37549,21470.88724,19952.06982,26038.99377,17026.13169,21218.67978,31217.78443,27649.45063
GM3d361_2,17481.69761,14086.71838,19495.10119,9872.404431,10380.61349,18409.16339,8827.930377,25868.70339,5609.172098,16627.86902,13151.69969,21235.8679,11780.92362,15056.67608,9577.055378,6377.546999,8257.053872,15289.06555,9659.530997,8134.993089,8936.514142,9469.88016,0,14967.28407,6040.640953,7494.531783,14753.92767,14072.81447,11133.8932,10592.53973,18279.67598,10090.67113,6142.553127,15165.8387,9011.135345,19120.32318,10157.39329,12200.0021,12967.23878,19066.43816,5937.275241,7198.679043,0,19866.94002,8501.698621,17751.4692,19073.84952,12897.68589,6643.302788,7184.440225,9419.755455,14813.34319,14803.6476,11776.53417,10862.06105,13880.32687,15392.10868,30943.49162,7323.609727,7626.35152,11659.08786,8029.288131,9484.526018,12708.99809,7189.243184,19677.79969,10836.39801,22327.66785,8299.151512,8488.20253,6746.350539,23717.32658,6254.576069,7493.870297,8046.232501,15707.35195,9748.319661,8094.914862,14147.18284,5684.188566,4616.035116,9469.245305,23024.18982,16172.11246,6890.131324,10765.28769,0,9977.77067,6032.532101,10938.16667,8187.006895,8817.327799,15609.8961,10555.16454,0
