"Measurements.Samples","Spot.212173","Spot.212174","Spot.212175","Spot.212176","Spot.212177","Spot.212178","Spot.212179","Spot.212180","Spot.212181","Spot.212182","Spot.212183","Spot.212184","Spot.212200","Spot.212201","Spot.212202","Spot.212203","Spot.212204","Spot.212205","Spot.212206","Spot.212207","Spot.212208","Spot.212209","Spot.212210","Spot.212211","Spot.212214","Spot.212215","Spot.212216","Spot.212217","Spot.212218","Spot.212233","Spot.212234","Spot.212235","Spot.212236","Spot.212237","Spot.212252","Spot.212253","Spot.212254","Spot.212255","Spot.212268","Spot.212269","Spot.212270","Spot.212271","Spot.212272","Spot.212291","Spot.212292","Spot.212293","Spot.212294","Spot.212308","Spot.212309","Spot.212310","Spot.212334","Spot.212335","Spot.212336","Spot.212337","Spot.212349","Spot.212350","Spot.212351","Spot.212378","Spot.212379","Spot.212380","Spot.212381","Spot.212395","Spot.212396","Spot.212427","Spot.212428","Spot.212429","Spot.212442","Spot.212443","Spot.212444","Spot.212478","Spot.212479","Spot.212480","Spot.212494","Spot.212495","Spot.212496","Spot.212532","Spot.212533","Spot.212534","Spot.212549","Spot.212550","Spot.212589","Spot.212590","Spot.212591","Spot.212607","Spot.212608","Spot.212609","Spot.212650","Spot.212651","Spot.212652","Spot.212668","Spot.212669","Spot.212670","Spot.212671","Spot.212715","Spot.212732","Spot.212733","Spot.212734","Spot.212735","Spot.212781","Spot.212782","Spot.212783","Spot.212798","Spot.212799","Spot.212800","Spot.212801","Spot.212850","Spot.212851","Spot.212852","Spot.212867","Spot.212868","Spot.212869","Spot.212870","Spot.212871","Spot.212922","Spot.212923","Spot.212940","Spot.212941","Spot.212942","Spot.212943","Spot.212997","Spot.212998","Spot.213016","Spot.213017","Spot.213018","Spot.213075","Spot.213076","Spot.213077","Spot.213094","Spot.213095","Spot.213096","Spot.213156","Spot.213157","Spot.213158","Spot.213175","Spot.213176","Spot.213177","Spot.213178","Spot.213179","Spot.213241","Spot.213242","Spot.213243","Spot.213261","Spot.213262","Spot.213263","Spot.213264","Spot.213265","Spot.213266","Spot.213331","Spot.213332","Spot.213352","Spot.213353","Spot.213354","Spot.213355","Spot.213356","Spot.213357","Spot.213358","Spot.213359","Spot.213427","Spot.213428","Spot.213448","Spot.213449","Spot.213450","Spot.213451","Spot.213452","Spot.213453","Spot.213487","Spot.213525","Spot.213526","Spot.213527","Spot.213548","Spot.213549","Spot.213626","Spot.213627","Spot.213728","Spot.213729","Spot.213831","Spot.213832","Spot.213876","Spot.213981"
"PI374_0",0,66160.70113,75068.1605,46117.69828,85304.90039,71267.19201,62417.46479,80127.28684,0,55031.05892,65339.17727,69810.32652,59146.3992,71844.61979,56126.11584,86839.07128,73492.13041,0,32317.07239,65544.80369,39822.25989,50777.27672,71902.68478,63395.77433,68579.1651,70166.37106,60665.12484,81178.49501,49650.4897,65939.37444,110315.101,71844.55412,0,53865.97116,44935.88506,111607.4079,86764.73949,51664.83995,59651.67281,93215.37188,61007.0679,56105.1652,53372.32075,56551.32139,77376.3888,112666.4672,63184.32179,77871.49698,75745.72986,46316.01163,55097.02591,91251.44643,46793.17559,69472.83245,101560.0755,85998.68518,79754.03082,52654.39953,97324.44154,53164.00321,81204.33864,70332.74456,72027.52024,76370.35052,66079.58425,126613.9109,96923.44611,52481.22728,59157.89153,73382.86247,122136.1623,67745.87105,91444.86351,53480.91379,45800.24372,71653.136,150892.2711,0,83339.08868,70346.61473,89474.74998,53308.57035,122589.8422,74534.00149,70511.09868,68748.83066,89537.30213,106504.3268,76368.2376,117503.8671,85185.77281,64438.55831,59211.76374,75481.55018,63124.05064,90375.28227,59964.45359,62917.61017,118734.6041,106753.9898,70843.32066,71394.45248,62405.45206,80799.99539,53532.81867,54923.81121,108393.6281,58158.25662,59744.31816,88408.70696,90592.85148,74508.0785,49279.87871,65430.54008,76031.84007,65425.41539,91652.42953,83558.72244,56339.4407,82539.86185,88774.97447,58962.80254,82663.99136,71591.08969,65173.43578,91511.05824,72703.94884,68754.76508,98307.13246,70488.11485,72885.11865,72291.55893,72391.91872,46106.06578,79236.24792,77176.98687,76673.27565,72181.90241,93579.85035,95455.36595,136499.9219,46662.17403,0,67058.49748,100303.6288,73968.82838,69785.59442,78329.4941,97230.31841,63734.1631,83474.47875,44858.34732,86650.12741,0,56446.94364,74221.94944,78677.00416,90702.85007,67979.83177,59486.15868,63092.13325,81538.90471,75856.3063,65915.56857,71309.21533,72493.2338,69654.23055,130096.9,82160.49061,68534.29549,86499.51208,56010.85227,107721.4821,67888.82449,75260.99223,79874.96454,0,118193.9168,86423.3997
"PI374_1",63131.7866,63450.0792,0,51901.51927,85213.53542,94910.26631,95995.33954,62181.11112,64155.81735,74951.01793,58599.47946,52528.30841,35465.21288,44361.2161,59393.85183,78678.94512,52110.58545,39936.44024,37950.743,65364.32022,45995.94931,49141.01368,61659.71581,38058.29903,74635.7166,82980.45302,59789.56371,44920.23759,49312.9406,58883.5238,95484.17768,121899.4132,74044.24661,0,45878.58129,95510.87285,65159.32567,0,46701.64983,53443.5412,62891.33525,63888.49952,77429.01346,59804.37378,98729.15757,100687.432,62368.07544,75269.12684,61490.9877,70003.79067,49736.0881,103950.3389,63919.07377,80982.5177,62002.30411,92240.57965,90217.87327,58438.68621,60395.0147,105901.2026,43105.5118,65848.79991,55919.39594,46658.1529,53238.1351,81075.5723,79244.3457,74283.44102,44241.25393,78997.06978,0,38980.70619,80979.08847,74557.64,44286.09907,60492.38537,92882.85252,68709.38344,56832.7131,87304.64362,51038.83713,46926.73035,85557.58748,77445.87192,78461.9058,56649.48234,107963.705,67274.34633,38237.03402,90288.60661,97392.82967,82289.21818,57957.06353,49464.40727,34613.98457,60857.29474,54152.64574,53559.09606,0,76782.76784,37272.9758,64709.1959,63864.2802,69456.81293,33194.48041,44907.95895,72095.76756,44791.10828,45303.02277,50696.00427,60087.52368,74513.56853,74313.35017,55947.67179,78996.94379,43032.62081,61245.32536,63387.96842,39588.52275,54568.57029,48557.44034,70135.23392,74593.4401,69621.73662,54565.93597,45228.09244,0,53929.08771,79808.13679,33480.23193,59636.73827,58584.80385,77559.02897,52608.94067,41089.56888,61340.0958,81393.48139,59293.32948,72329.4039,107897.5374,0,0,0,0,65879.4326,78010.26521,56564.18247,73894.23661,49956.90439,55188.54187,70293.24962,60789.30923,84002.14354,94113.43992,50216.58912,52411.20818,45606.4245,45057.77323,66763.41278,51751.63565,60666.71618,77103.32786,84766.28343,53517.50433,44708.45421,44835.08278,39096.08645,107076.908,51711.2456,43199.93705,66459.72632,37837.26432,0,0,38677.96194,64315.13919,0,35815.67518,39731.77305
"PICer386_0",314126.5492,306925.8939,212802.104,154672.1979,261395.6865,317273.2311,314651.1728,194229.8232,249181.212,186055.4743,221204.3756,273185.2592,261360.1819,284858.4619,192054.2434,242166.3411,283449.7008,231111.2245,272067.3489,331173.4436,215360.2044,256276.6814,345012.855,365385.1656,334684.6727,356424.8553,223199.5719,194074.8015,319069.9252,300456.5198,279094.7469,192489.8866,262878.0194,306687.414,253196.6095,289590.9223,268742.3323,255906.6741,266655.8513,233156.7708,192557.8358,192041.2711,401286.7392,343198.1108,315816.237,347642.9415,282786.9848,352160.004,250760.4888,294177.5041,262136.5187,222218.7591,277719.0313,289516.4375,379484.5007,350066.2618,318496.3822,348702.7498,239541.7417,272317.721,368546.7003,300674.6584,242432.0238,312879.0467,182872.8712,439124.114,376527.174,206073.0211,267851.7199,199005.3012,324467.5069,223702.8043,304732.3643,197882.8182,271402.3334,248331.4265,264143.0851,292840.0945,263136.3644,246279.8802,377080.6552,173908.9128,327344.1819,233914.62,237695.8276,352385.1753,275772.2333,235110.2911,354186.0624,313718.7268,259538.4156,204345.3712,327293.8431,207396.0323,164255.1488,268359.9694,265724.0808,365320.3273,469346.802,271170.9988,278090.1854,262232.7978,204258.3809,226151.8701,255182.3366,253961.5364,213467.6106,276501.8628,296018.1718,206966.6873,212973.8185,333266.0722,327410.699,227515.4805,243028.2587,240046.5831,250654.9934,263598.9527,311796.8943,277106.9391,231885.6444,288008.9777,189015.9807,397972.7668,261045.8854,198328.4559,218871.9127,214978.4243,195623.9388,221094.8838,299321.1729,239234.1061,268822.2351,188548.9407,326794.2218,202407.9939,157019.5459,238260.3948,296014.5743,231793.9898,214103.8594,215227.7384,257318.4441,283117.6232,201825.8165,213477.8596,214881.2825,226546.0586,213821.346,230977.0973,202282.8099,181221.2963,265612.8345,257053.9009,159187.6273,267734.843,341193.1491,203334.8415,317792.3222,215054.1495,218786.3184,143884.7414,178660.1113,191105.6254,247577.7036,181627.1029,198450.7473,287747.8241,301887.9127,303871.2918,358533.6841,244484.3844,210688.4022,290315.438,208720.9245,227317.9175,282510.8136,305396.7585,285886.1673
"PICer386_1",201352.6738,161773.1041,169942.7894,132981.3608,218691.4608,236103.3302,194915.4833,136853.0015,158403.2214,148655.3612,160702.5472,195594.5364,187393.7244,182835.9188,149683.8619,164437.5521,154755.5082,139663.7066,151098.1249,184908.9943,134727.6855,121964.6744,232569.9668,239100.054,251319.239,248891.1608,153868.2873,154745.2032,219140.8494,176800.3202,180237.2281,168454.5325,162736.2057,200812.0813,179134.085,213423.8213,186799.7701,155352.3564,176272.7246,168128.9453,105962.9491,123971.3423,227812.5328,213426.1894,178274.601,256627.9034,199370.7746,210447.2741,176548.7057,182835.0887,154282.3292,162579.114,171215.9236,180154.9576,219804.812,256329.152,192378.97,231038.5794,207463.2011,199804.2689,222609.0505,192466.9651,163798.4832,178456.0893,107940.9712,305034.7872,250560.8735,158788.1092,151124.0073,125323.5904,230890.4101,157527.4142,239425.6021,104685.199,170285.7638,168924.5431,193860.2762,199508.2404,188063.4311,164011.7828,247820.9759,138892.5291,188247.6208,155971.9687,133587.1138,220359.4206,206120.886,161236.8567,249341.8603,228410.774,171147.0139,115243.4254,229874.5183,122626.5144,117395.84,154694.6411,149094.8625,214522.0913,269454.003,159876.4778,200173.9745,193603.4332,124022.7797,144943.1468,170275.2767,160470.8254,164578.1003,182213.7587,189513.8447,130296.0346,157577.8594,252714.0722,186587.8955,163685.7902,114114.9111,161509.9356,197352.4166,129065.1046,207197.8713,188206.709,133237.5994,184200.2236,171946.4666,208779.6247,151256.6126,171053.4501,153364.4862,157448.8136,147771.3291,153657.3537,161993.9744,138073.8211,176642.4291,141808.4103,163719.1029,122186.9876,119582.6063,216321.5572,146594.8609,150088.4469,152893.3691,140017.4019,178845.2331,192394.4868,155903.826,135781.5335,145836.0454,164195.0346,125709.1327,153020.2876,118896.4352,138689.8989,184212.0822,184308.3604,97101.39927,202487.149,188560.4721,144572.1413,170736.3465,139523.0402,142978.024,141169.4515,149271.5798,137387.9228,164540.1552,125529.6194,129908.2182,174688.9087,169862.0587,176359.9753,263204.8255,155272.2142,182094.5573,206019.8857,104073.38,133194.4226,232772.5567,170855.8725,167701.2286
"PICer386_2",51750.70305,85282.99394,0,37757.19764,64554.28736,59730.9574,79713.25091,53680.20055,66117.98039,41644.25259,51239.72116,53790.65508,54299.68504,60984.76614,57228.29777,64486.18234,49479.17305,39297.86729,55694.09788,0,36774.22249,38178.29242,67081.81557,58899.62393,87173.33152,65757.17838,39171.59946,49617.36034,53908.16737,75046.64454,52643.09722,0,0,61880.64765,43648.15092,68670.95159,72128.32997,46890.10608,67368.28325,53520.42096,0,32949.68389,66810.38264,41511.23823,48697.02276,62962.93338,53860.88905,56777.04282,49009.49041,53532.56499,64356.52404,61789.90319,58957.28496,69793.25101,78768.59702,80124.27463,66382.73233,50291.16995,64821.99345,58063.31648,89325.02699,60760.87693,47482.26917,48573.87918,0,83516.46516,0,53497.24928,67051.74637,38857.53728,92430.11428,47361.00007,78888.336,42232.91845,52596.02678,43134.58817,38282.62619,55995.48004,40853.6915,41105.36255,67137.29341,46159.21796,66275.70946,0,55437.94065,61740.54387,69026.87411,61161.38266,79321.42497,94425.37373,39069.91728,54499.53698,68796.42246,38881.99304,63513.54283,70825.26232,55421.97163,0,0,0,37196.50385,49742.01367,0,70961.39978,48811.89354,43270.09197,66650.9626,39481.82555,71212.23708,0,49123.42418,62683.82595,72903.59416,41366.87008,0,41698.4002,87330.5517,0,67453.4805,56436.94542,46974.44033,59893.83238,54179.94816,59803.41923,0,44365.32165,40434.64968,41618.22242,60434.6637,43941.37383,0,0,0,68271.02427,47460.28272,42011.41508,0,38658.01042,71136.39779,50481.41063,0,0,0,0,69437.87432,53893.81432,48588.00605,0,55242.61315,54394.05063,44540.97311,42194.68858,48900.50214,0,32285.31519,48028.31166,55333.56764,31989.32759,63781.23927,42748.19555,51751.40656,0,0,0,61302.42351,50444.99123,39680.0084,70087.47062,0,41705.83857,60372.39071,50408.95017,63571.89577,65625.37873,32900.58418,40030.08365,0,73284.02751,67612.62496
"PICer386_3",0,0,0,0,0,0,0,0,0,0,0,0,34294.48771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37690.85888,0,0,0,0,0,0,0,0,0,0,0,29366.66527,30050.19209,26004.76477,0,0,0,0,0,0,0,0,0,0,0,0,0,32565.94641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31619.10049,0,0,0,0,0,0,0,0,50664.75428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31833.25748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHexCer411_0",278454.7952,173131.2219,245007.9695,97038.7228,210388.1316,45684.83994,109549.0618,207205.3484,291942.9633,271802.4787,185057.088,257499.4646,127494.4082,170985.278,206666.0903,222756.4566,214535.6009,66834.07229,61601.74438,74911.45285,18773.23074,0,77927.93793,43857.91694,61299.21745,60182.98966,266786.2085,201934.6173,174103.7732,264547.142,540191.6237,207384.7686,186077.9894,71126.45558,88596.72117,146403.9267,128617.3531,141687.1425,201674.0594,222586.2422,421554.8235,273692.9205,68853.06933,0,148233.8686,356004.1871,187493.9376,335476.1746,268324.1644,216339.8548,129577.531,193876.4625,230411.4174,121330.4788,405830.2967,267587.5557,177669.9622,79680.44505,74569.98204,140523.2777,94708.72589,347971.7563,194876.7056,101156.8522,169089.3494,215420.527,519233.3682,196431.8747,116836.9305,157907.7346,276386.6599,103541.7868,331236.3056,258183.7085,64008.13031,85227.46501,243295.0377,212200.7518,448710.6674,329989.2614,54809.82572,0,276548.0642,489610.3284,295726.1194,143368.1741,175335.265,269184.0187,323421.111,423501.1003,366784.7307,232914.1427,141380.8489,227197.409,221788.0856,519017.5898,180578.7856,104264.4457,267664.9973,117854.555,97882.13936,255507.6194,202207.1249,189364.206,62299.84424,84428.56837,185307.2751,171209.512,491142.6973,567641.1693,482884.1855,239944.1842,131209.2982,128122.8733,278532.7674,401539.0213,481989.5323,258921.0169,78683.93384,110233.6193,124761.7112,300221.0819,293066.315,123948.2684,57086.34041,106503.36,149811.7776,321100.7146,336372.5923,189350.0871,168301.6606,262643.1709,231571.8192,276968.4563,286643.5593,279119.4975,166387.111,136138.3557,216215.8134,147376.6665,590525.0436,169813.6261,208350.3644,274153.6083,328496.3103,426756.2686,174699.2151,169897.3898,514805.6835,278913.1533,404135.16,188939.1425,231901.2831,210881.1586,94463.09622,308056.9117,305181.441,200604.5342,120070.5219,282029.1045,204924.7249,226069.5285,324816.4865,100233.0781,107845.5602,114989.4255,107397.6109,408014.8154,169271.8897,211934.8906,295262.0177,71421.28951,177870.0413,124035.6988,163675.3732,202949.6554,415803.9958,66924.41388,117080.9505
"SHexCer411_1",148724.5336,102388.4679,136406.7309,68562.07131,83199.92803,41017.09341,68797.8682,119253.9646,154432.8944,126073.7562,77347.43523,136747.1803,77780.04053,122500.9725,116806.2358,117218.1603,106156.193,53425.531,44641.27924,43600.76847,0,0,0,0,31540.89172,34444.83593,128161.3139,112163.7468,81051.95048,143459.9758,340188.2696,110872.0376,101818.2774,43020.49595,70789.06489,57720.54243,67701.74334,64666.62336,87051.58083,115664.8228,201586.7358,139825.3605,48746.65049,0,86379.28946,188912.8184,96361.22215,171790.7644,177954.528,82593.13688,63353.78008,109596.4979,132317.7422,75016.55647,160144.5433,177348.4606,93431.41077,0,0,92966.6611,47135.20975,189217.6539,92035.07993,60798.32213,89048.54295,104508.7321,221835.1938,98013.28744,58743.62396,116121.4735,140233.7822,0,180886.251,105439.9736,0,36603.24778,116400.7772,119393.6315,276055.9623,195943.9386,39995.02914,0,142134.2149,243664.3108,160910.134,69754.78784,89131.02145,126228.5807,147902.9762,168176.3953,167958.7829,145269.0156,79323.5625,111122.4946,117696.9002,241464.4901,69304.33256,48178.19854,103647.1687,83076.17396,56925.59571,101897.8936,101584.0868,95983.74532,47730.35154,33871.69589,104057.5568,80768.10703,212448.1448,298744.7183,220313.4441,113641.568,57871.06746,66427.58957,154040.1461,205375.8727,248342.9384,126194.0694,38640.69254,49162.35484,72080.64329,121645.3359,129794.5478,71395.34389,42538.87947,48040.3605,76297.14635,170313.5044,155610.0125,83317.95632,117794.6746,103000.4719,71767.81565,125253.4252,161229.6719,134425.1856,88339.2408,58016.05908,89135.6486,96820.93536,313494.825,89355.29291,105794.5306,158467.7731,149092.1484,174013.0474,108541.3683,95805.42268,206500.2879,139164.3267,188041.1574,122220.8321,159507.2685,108504.466,55379.48116,125209.715,142977.4046,77582.86757,66648.41345,153762.015,91998.78646,103258.6784,138458.3935,94575.78945,58254.6372,52103.75786,55560.18625,195183.7795,66200.10701,90083.6246,160783.8889,38476.71497,77918.38708,0,88511.36269,79691.49582,199263.5557,39407.76457,76709.30978
"PS4412_0",69025.32933,55098.46603,0,42120.62108,56413.96079,75118.59937,56053.05646,27815.21575,0,41614.96992,55853.63496,40611.69348,51937.50958,41111.38734,0,0,40724.85217,45555.41378,51807.56139,59474.26563,46693.10712,46286.50993,67410.41063,75102.55505,70045.14951,58618.22814,35267.6194,52063.3686,50766.32555,62352.34692,65285.76757,0,0,63197.27569,45533.64523,0,0,0,38756.45787,43587.63622,46667.32704,38380.909,57174.7157,51859.02147,53446.04824,58959.67811,46537.45831,47900.89565,39766.72563,65452.71284,51347.1149,0,51643.63269,51347.4738,65712.36974,50533.90931,86292.50982,66070.53356,45725.29614,47858.37269,60269.3968,38513.84096,40812.18132,59644.57268,35186.50536,59673.68999,0,47853.20254,35039.66434,0,0,42032.00579,61655.4409,32436.48583,41759.51008,50939.01252,36689.53435,46012.02789,59185.63223,60814.09288,62313.8337,0,58443.85182,0,40177.36215,56979.41451,42695.17002,0,56399.03368,0,46586.69871,51215.50584,49241.38349,0,49948.4676,0,54835.53989,51402.04949,70062.20458,0,74606.59555,55783.27625,41155.0305,45740.7571,44791.74789,34388.39323,64883.73279,41463.02598,51241.55969,49947.38577,58387.98817,69336.75799,64238.6113,37567.33725,0,39258.13369,0,0,61253.78186,54510.95074,0,59982.35432,40349.72673,63383.94491,0,0,37836.2343,41340.60659,37749.32194,33043.20175,57595.95565,0,68640.37537,43237.34895,38869.66738,0,0,62255.55082,63623.91011,49666.65334,0,0,58589.31,0,41967.83114,37410.97848,43501.94232,0,46527.76736,53743.13276,59332.47244,34862.60403,65560.42249,0,28850.64568,43134.9458,65469.01762,50198.03121,0,37950.25861,0,0,37316.39219,0,45619.39095,36523.84134,29087.21629,55231.82029,54374.11042,56810.54516,0,42714.02947,0,0,0,28686.62948,0,58500.20271,0
"PS4412_1",0,0,0,35883.87406,43465.62168,68453.7849,0,31034.46447,0,0,48562.81429,38615.11151,53560.08762,41285.34151,0,0,0,0,0,0,26758.4891,0,41141.4801,33783.81143,39762.53238,43845.14661,0,0,0,52453.56324,0,0,0,0,32344.87998,0,51429.5437,0,32459.67388,0,36950.94436,0,0,38304.50354,0,51603.30894,67516.89421,45405.35545,0,37496.90897,0,0,0,40134.2685,43505.83603,37884.25342,43824.24215,0,45394.86734,44189.00152,49219.79806,59654.46752,0,32710.86793,0,0,0,35387.75057,36530.78583,0,0,41061.33606,36540.86656,0,31350.44044,0,45203.56442,48487.91441,0,37720.08114,34979.32066,0,32713.13627,0,0,0,0,48057.85,56608.4329,68435.06215,47799.78844,0,42963.43375,0,37404.93305,42578.89478,0,0,0,0,27869.13807,48024.49385,0,0,27701.98128,30896.15767,0,37250.19011,41007.29269,0,44026.29494,0,0,43833.77492,0,35899.56175,0,0,0,42969.16621,35319.20455,38606.12932,0,48993.66364,0,0,0,37639.91586,38023.25314,0,0,0,0,40292.74387,37759.48145,0,0,39245.62806,0,63519.72953,0,0,0,0,0,0,0,0,42374.1682,0,51033.46484,29655.38046,0,0,28525.23933,37109.6343,35963.26864,36715.81282,0,0,38330.1396,0,35422.06441,0,0,0,0,0,41416.51008,41638.70728,64680.82274,0,0,0,0,29226.27213,0,45946.05334,0
"SHexCer401_0",1158980.837,1046941.299,1409057.604,709536.5501,879173.2188,310953.3236,539350.0255,1278491.013,1422306.81,1170007.084,780253.9576,925082.7022,565244.2325,966601.6388,1005980.64,1247844.421,952450.0696,494333.3803,517963.374,440467.6824,98743.56735,94756.69112,373071.4505,355449.0811,259986.0866,279034.1039,1234065.615,1108487.235,816389.6706,809212.3804,1743877.135,876701.7208,671566.7558,340373.6856,501786.2182,578288.1813,648722.825,664553.016,923908.9465,1270664.671,1007218.19,841640.0184,343208.3872,232964.8817,1177563.32,1539065.457,954001.2089,1435481.262,1137609.285,648360.4641,714219.7277,1080421.433,1010882.476,958940.1129,1696234.904,1122639.031,782927.5007,297973.5718,572623.2338,1052134.324,561941.4816,1507382.13,1010822.039,623526.4878,660207.9915,1284042.704,1963499.341,688438.7457,383962.1467,974992.7931,1239175.789,390692.9253,992543.7155,695023.2549,257957.9216,347750.0328,1326155.396,1317827.156,1873557.149,1149741.324,413938.3382,245062.9777,1278456.785,1600942.231,1032958.294,514505.918,704968.6977,1147718.15,1131997.239,1300438.017,1228359.524,700707.8069,348553.0606,948196.1363,1054031.46,1918358.297,672319.3005,272027.5517,1699276.753,1134950.594,440057.7484,1197582.418,961160.8843,742885.276,313280.4885,443922.8824,948390.0656,817009.0154,1551814.092,2344393.735,2048581.761,1051828.963,435592.6133,686138.8971,1397920.426,1427937.044,1681388.315,1053080.978,430510.7025,541783.99,778701.7263,926822.1984,754460.7938,532150.596,271037.5219,709036.2665,991222.9762,1216880.503,1456443.656,744239.6668,907661.8721,1622164.355,1313078.893,1060667.93,915911.042,1065437.596,791345.7357,571611.0742,1211953.2,1020074.471,3058727.723,594649.4703,531375.72,800274.9261,1089068.517,1297728.52,645924.1137,1023204.243,2676023.205,790714.1831,1450565.544,935691.0845,1142188.839,875605.4889,307502.4186,780881.0906,1047142.496,1060630.98,903840.9382,914490.5515,736126.6277,831229.8909,886068.3311,480649.8927,395465.5306,354654.3075,652763.4412,2491202.996,665121.3989,436441.9388,712468.8938,377032.1726,928594.7613,881969.7369,935399.1382,987371.3138,2338660.133,415354.765,767024.8088
"SHexCer401_1",588946.3955,480616.5411,664212.6822,346289.6999,399424.7343,197331.471,254569.9655,662772.717,688374.5663,550143.7774,385098.5298,461768.2129,283971.8059,602068.9943,625417.3996,646991.3732,520040.5288,302353.7819,243918.0334,208860.4583,74457.35973,47074.13723,193249.3789,201822.1708,98305.89915,172758.7964,653752.1336,515246.2356,433144.4917,440251.3105,949701.0991,535140.0105,354275.85,162504.2893,241084.182,365048.5835,323303.6188,314042.1688,429513.8486,648206.0003,525712.4916,439631.0133,205578.1837,132794.5743,600510.5386,767157.3645,478748.1529,786801.3348,666695.8313,315437.9447,326323.8379,543398.8873,492095.2934,532311.1811,829566.4988,570625.8605,513447.1128,160314.6561,382461.998,529972.4701,302642.5725,812499.3018,479849.861,329676.9275,348839.0825,660488.99,1033108.084,344307.0467,235971.7941,579947.695,762097.5415,227872.2635,498338.379,349008.5896,104956.0338,180521.9251,620856.414,644557.0399,900936.2526,631302.033,202473.002,124467.6834,595978.069,756011.9926,583565.5283,277917.8709,368868.1213,569909.0792,632516.7154,573270.0701,632215.6772,307788.3119,213552.6795,528899.0717,482752.241,994567.81,322884.3627,151295.4161,926284.4838,648716.2416,272506.825,568876.7943,467545.6504,367887.0371,173061.6153,257903.804,556117.4892,446010.4029,832934.7254,1329893.266,1025959.048,505896.7189,268289.5396,349370.4141,663235.2981,722094.5544,874794.4498,573143.4594,245221.64,314297.9632,381795.23,462504.1573,423646.983,266241.9294,163482.4839,383642.3867,563049.6454,640794.4976,675038.1806,401451.1338,469269.3169,996958.572,735050.6023,565164.3163,467599.9424,568072.3104,380149.9654,304313.5222,633285.9287,559206.7772,1463071.294,281615.0872,331646.1806,458822.5739,548092.8164,672745.7485,335579.8976,553571.8268,1351234.649,409188.5872,731786.6823,487455.0534,656952.4516,500340.8186,146378.8836,341779.7101,629102.0009,493271.9587,460944.5481,405042.3077,403939.9749,398485.2494,482674.9038,246271.3332,175754.008,250146.2097,339370.1233,1290186.144,406621.773,260923.5279,340048.3773,232026.887,478715.0412,444039.265,511098.7745,494464.4437,1215038.978,214138.8116,373913.6621
