Measurements.Samples,Spot.160466,Spot.160500,Spot.160501,Spot.160502,Spot.160503,Spot.160504,Spot.160505,Spot.160506,Spot.160507,Spot.160508,Spot.160509,Spot.160510,Spot.160511,Spot.160512,Spot.160540,Spot.160541,Spot.160542,Spot.160543,Spot.160544,Spot.160545,Spot.160546,Spot.160547,Spot.160548,Spot.160549,Spot.160550,Spot.160551,Spot.160552,Spot.160553,Spot.160554,Spot.160555,Spot.160556,Spot.160557,Spot.160558,Spot.160559,Spot.160585,Spot.160586,Spot.160587,Spot.160588,Spot.160589,Spot.160590,Spot.160591,Spot.160603,Spot.160604,Spot.160605,Spot.160606,Spot.160607,Spot.160610,Spot.160611,Spot.160612,Spot.160613,Spot.160633,Spot.160634,Spot.160635,Spot.160636,Spot.160660,Spot.160661,Spot.160662,Spot.160663,Spot.160664,Spot.160665,Spot.160666,Spot.160685,Spot.160686,Spot.160687,Spot.160688,Spot.160718,Spot.160719,Spot.160720,Spot.160721,Spot.160722,Spot.160723,Spot.160724,Spot.160725,Spot.160742,Spot.160743,Spot.160779,Spot.160780,Spot.160781,Spot.160782,Spot.160783,Spot.160784,Spot.160802,Spot.160803,Spot.160804,Spot.160845,Spot.160846,Spot.160847,Spot.160848,Spot.160866,Spot.160867,Spot.160868,Spot.160913,Spot.160914,Spot.160915,Spot.160916,Spot.160934,Spot.160935,Spot.160936,Spot.160984,Spot.160985,Spot.160986,Spot.160987,Spot.161005,Spot.161006,Spot.161007,Spot.161058,Spot.161059,Spot.161060,Spot.161061,Spot.161079,Spot.161080,Spot.161135,Spot.161136,Spot.161156,Spot.161157,Spot.161214,Spot.161215,Spot.161237,Spot.161238,Spot.161297,Spot.161321,Spot.161322,Spot.161323,Spot.161408,Spot.161409,Spot.161498,Spot.161499,Spot.161589,Spot.161590,Spot.161681,Spot.161682,Spot.161683,Spot.161774,Spot.161775,Spot.161776,Spot.161869,Spot.161870,Spot.161871,Spot.161966,Spot.161967,Spot.161968,Spot.162000,Spot.162006,Spot.162066,Spot.162067,Spot.162068,Spot.162107,Spot.162166,Spot.162167,Spot.162168,Spot.162265,Spot.162266,Spot.162267,Spot.162268,Spot.162365,Spot.162366,Spot.162367,Spot.162406,Spot.162464,Spot.162468,Spot.162496,Spot.162509,Spot.162564,Spot.162565,Spot.162566,Spot.162567,Spot.162612,Spot.162667,Spot.162668,Spot.162669,Spot.163105,Spot.163130,Spot.163207,Spot.163211,Spot.163831
GA1d506_0,101936.9904,79764.31928,145860.2459,148993.4278,65787.83527,122920.9293,183819.2492,99344.90699,98028.90176,100311.4345,80103.30612,151871.5868,250597.3705,63342.31804,76011.79644,49075.31931,54779.35572,196150.9853,176878.2099,155060.4592,65233.95186,86831.95117,84604.84232,72397.04763,107391.3905,43986.62206,192418.2364,82963.00051,131556.5753,72872.91533,199023.3791,136103.4778,71416.57852,105516.5317,118595.844,75587.47625,109538.0202,56873.01214,47651.73999,112139.673,76839.36878,42083.81249,84746.98246,126530.4837,156797.7051,155284.0782,119612.421,226951.4566,149339.4953,54266.49649,190965.4105,101360.8536,211185.9826,66552.42537,131015.7629,84243.69277,141644.1681,212095.2007,137259.1229,137651.9285,102408.057,130544.8062,153081.4027,78434.23574,75571.21458,105954.9307,134055.0204,192241.4777,96062.10409,161289.3169,70420.19634,185149.351,115427.1416,179081.3538,0,0,161245.6034,51740.43142,107570.6082,214361.3255,126690.6851,149630.4797,124623.0436,99958.26276,62335.98403,105520.1429,145434.3343,78692.11021,63793.39024,87912.51772,0,50853.11609,75818.64096,154450.4427,113654.9162,138813.4612,177623.0979,69651.67524,126503.4648,155877.2702,63007.56019,0,143000.5985,128511.3264,97814.49858,73487.26385,116061.4064,139884.976,0,106325.9572,212455.4287,76157.79012,79686.41616,187221.9257,0,93632.60523,211285.7227,60131.32759,66105.76465,0,60560.07344,91579.60002,75126.34987,138933.4512,184850.4583,94606.69902,0,79377.08688,107198.6863,175398.4143,71080.99991,44502.47066,86578.64247,51686.47996,78150.68226,61370.09773,45629.02208,97230.73169,73239.8886,80280.88908,51468.95832,52610.2361,82759.95032,5745.225321,0,84860.3397,55082.56056,64573.08256,64897.67159,65585.85866,68769.50785,90078.73362,68645.02267,1961.694016,130484.1459,127889.8922,45388.8467,0,61942.5694,0,35584.82025,0,40901.6137,84117.75043,71710.53716,80357.55831,31656.82248,43818.21098,81054.04833,73679.53343,39506.9131,48195.45256,0,94723.00343,76571.99971
GA1d506_1,150404.4474,164969.1417,169464.7425,163651.5653,138418.8544,200945.2919,240355.6095,114520.1315,122952.526,181763.0516,129659.8976,183390.6682,0,127370.5052,0,61228.89158,119300.4609,310981.876,188922.9983,199994.6115,93502.6696,96243.08125,141937.1004,90455.70549,204424.7153,54983.71714,239060.9908,128030.8533,136221.4092,110669.06,271828.7056,235379.0213,95883.56631,190212.2563,134526.0362,84813.76013,183214.39,78810.88325,95057.7997,156113.7284,0,90971.92123,119582.7551,128211.9088,161394.4843,309735.1081,221876.5291,456883.461,219523.9471,137265.5562,0,136674.2701,306069.5406,119934.1462,185801.6138,98822.07315,159621.7662,356518.5574,146061.8119,247068.6921,152849.6934,168760.3143,181691.606,105276.4919,111793.5266,157913.6993,184053.5584,175044.5113,153358.348,195869.0156,101303.161,279442.7278,162034.208,250050.9303,171969.3991,0,0,93352.37837,228340.54,173563.7799,0,182028.5207,366775.8953,220934.3718,82179.45698,156245.4055,256683.8098,108600.5678,90315.24649,135669.9451,166071.1786,86492.52,108167.027,178537.5626,0,217004.846,231582.6392,94808.44669,0,210653.3859,116322.9436,93159.40227,124878.5761,157410.6445,224789.236,90314.67509,189452.1339,288550.2625,78089.54521,172003.2884,251690.4303,146460.9871,106509.6098,185325.2872,198330.4761,141615.5291,336180.5313,100367.0396,102041.5183,0,72378.81727,92015.11711,0,251902.3413,293232.3775,135993.5213,176184.0903,78541.85209,186005.5469,186586.3245,99542.77044,0,0,63577.52937,0,93196.75822,67163.81698,101770.2732,0,120599.1687,81560.382,0,0,9452.082199,78952.7679,168969.3138,0,124749.532,0,89421.39933,103828.4648,143485.3323,99133.55411,3940.547498,124020.1261,108397.9857,74817.19783,0,87703.88258,172680.573,54099.83704,0,83451.30003,174594.2019,127082.6732,143534.9994,0,0,0,66170.93964,67672.14609,90477.38835,0,0,138997.0834
GA1d506_2,0,0,0,114264.8934,50090.28026,0,0,48667.63801,0,87315.85975,0,122437.0371,157279.1353,0,0,40779.56233,0,167813.9872,0,61176.51955,42749.94208,61901.98865,0,0,0,38894.68118,0,55403.28532,0,0,0,0,0,95594.7952,71790.24681,65524.07618,116808.0433,0,0,119429.5501,0,0,0,0,80941.73351,89555.25528,0,178176.653,145672.6174,0,0,0,0,0,0,0,93973.88375,0,0,0,0,112920.318,0,0,0,0,0,0,0,0,0,135840.0774,0,117509.2336,0,0,0,60984.47284,0,0,0,86876.56777,213312.6775,96658.39583,0,0,0,0,0,0,0,0,0,0,87095.08216,92344.42529,108463.4527,0,62832.72331,0,0,0,71365.07246,84785.8112,99605.52725,0,80566.93874,0,0,0,0,73945.84872,44769.73253,130170.9839,0,47014.25317,142309.0518,47458.61024,0,0,0,52419.16062,0,0,108182.3832,0,88083.89449,46354.23731,112189.1692,0,0,0,0,29137.57945,0,0,0,0,0,51219.88856,0,0,0,0,0,0,0,44906.36056,0,0,0,62447.36603,0,0,78668.60439,0,0,0,35188.91031,0,0,0,0,0,52461.71382,0,0,0,0,0,0,0,0,0,0
Globosided561_0,67652.58801,95918.03412,84364.66737,88073.15242,53416.03788,67192.09332,138914.5497,37381.19834,57660.19053,73048.78321,0,91322.83779,0,0,63261.58993,26584.94391,37909.82821,0,95376.85355,96087.17231,38329.46195,45696.18776,72283.67073,66739.82275,66000.80488,30266.60069,118175.6391,61236.10138,81920.70049,45741.30068,0,66145.96472,39306.9655,65655.73646,54263.58741,50864.65351,115058.8477,64495.00345,53664.99248,85433.03258,61982.29148,0,83069.36343,68541.27242,95475.75926,0,0,0,83055.85965,52351.29537,0,43598.69416,115656.8989,76236.81979,83601.29028,0,0,104882.5528,0,0,0,0,136299.4927,0,76518.50509,67259.78258,105541.5823,97397.566,80491.6447,64197.34332,58122.61393,82533.69872,71499.80763,79840.5228,91366.0962,174292.8524,0,69681.41607,72016.26808,0,0,78974.35215,119729.0211,121593.9838,50208.20286,73345.5755,90874.49708,37745.81008,39608.24844,50601.44091,98238.50131,0,0,0,72213.80576,0,100129.3003,78918.19282,60378.36877,105388.8821,0,45297.27262,67156.29959,0,106248.6705,49670.06683,111866.9003,0,0,0,125927.7703,0,53011.58086,99669.87357,79661.89553,42628.44522,92008.46798,54555.91417,0,58812.51209,43517.56502,67158.6038,91493.5212,102698.683,91950.26628,67665.36513,119620.4952,36823.36038,150980.8375,0,63872.12546,49228.71554,83243.54641,32582.14077,87420.62818,50352.51868,35285.20437,75555.54641,37163.23912,74065.83648,62845.4124,26013.001,49281.39468,4109.824786,31353.18187,112628.1126,50550.42284,66016.06717,0,45599.64196,0,72363.47954,71408.63508,1593.138863,82055.71955,52008.43456,42110.35741,0,55329.88529,104982.2108,39395.16433,59351.48257,0,0,41955.59619,51285.31485,0,49552.64393,104179.0364,62908.49853,0,42207.18775,26750.73777,0,87548.09719
Globosided561_1,76752.6878,81527.82984,78318.89241,80615.54347,80197.49226,104576.1997,87464.43197,56722.09761,54520.06716,85208.55365,59622.91713,81692.95682,165737.3358,64468.4277,69113.66783,38428.23437,35184.24717,233274.4683,110540.2078,101815.5324,34977.45735,53191.03855,0,48439.25762,72552.31659,43149.67694,218857.095,70270.36249,114863.7172,58313.01513,117074.1767,104647.3112,35933.21813,90246.65875,61309.13184,65168.99384,68922.3527,43645.964,58190.86873,87148.52395,65574.32345,34159.55092,0,84745.71178,69591.70578,125437.8462,141673.1089,0,155479.8889,61543.04072,0,55423.21428,126969.6764,88742.32377,78798.28225,0,117002.9963,0,120828.0514,91850.38082,62661.09672,117441.8971,95296.54114,64262.22016,74697.49189,121352.3551,85269.19031,0,108169.8416,82787.35452,44369.22571,98539.20392,65031.30058,91806.91071,97448.84332,127015.8212,123109.7892,64050.80507,104149.9358,94174.7334,83059.1609,104161.653,99584.27516,104196.1197,0,92965.25138,78943.66905,51985.37237,57193.19545,42268.62667,144185.0842,38427.282,47532.26131,0,81880.41789,74369.48431,112570.9767,60761.77768,72610.92828,124516.3273,52268.02469,73887.58309,74579.81153,62735.75947,116370.7653,0,56174.40927,0,44548.2197,93172.29577,0,0,45681.05043,0,77150.41677,34823.09721,136803.5768,61017.47698,77433.2392,81012.17503,84928.48726,92653.30166,65208.14109,0,114157.3809,69335.80332,117800.3549,0,109391.3678,157479.4134,46725.66561,57139.37785,71067.88386,28521.72928,93010.09836,45748.38376,0,61319.04327,41738.45633,54228.68553,70116.44974,29659.73379,73778.20044,4374.926096,37896.70641,92145.98335,55378.38218,69113.93297,41419.57925,0,40844.96293,58716.24728,59592.29995,0,76724.90117,0,41213.8219,0,33350.577,0,27640.14657,114071.6326,45949.32762,87678.25899,63052.71924,57853.05146,23526.40596,63151.26578,80081.75604,59198.37832,42878.94351,0,25637.20093,0,0
Globosided561_2,67435.32611,0,85338.60814,92529.58676,42706.27098,58186.13661,87635.08467,0,0,62633.05803,62386.08085,82582.82252,0,44370.44006,46830.51725,37845.41666,0,162654.7086,134302.1803,0,38977.48128,63079.64268,0,60170.48721,60569.1767,0,144838.6172,51782.33348,102743.6443,49867.84531,118922.9206,0,27268.99669,91722.85312,70409.97304,0,96900.04528,36795.6936,47163.19569,0,0,29978.51189,54094.21786,65648.87844,0,117869.1666,83866.39718,0,92685.19988,58350.03514,98938.79713,55157.02103,149135.4443,86090.12892,0,50784.1204,93794.82019,117166.4201,0,88245.7439,0,69244.9533,0,51868.43803,68416.04171,83758.33093,96344.22846,104300.592,65904.21313,78025.70181,41458.17001,141720.9276,63410.6593,0,0,0,0,66061.50279,98715.1282,0,71009.18556,80164.72232,132651.1136,93352.93602,51709.57537,76628.84357,82586.14627,34984.62088,51877.66813,41534.15092,81317.96559,49015.64114,43577.50137,58822.71268,0,76209.7119,80479.03533,56798.73256,54868.16079,90776.34938,47070.28026,42670.17034,91010.72663,0,114804.5842,0,61547.46775,110719.6872,42694.13038,0,0,0,60866.80115,79578.12755,107558.8792,34728.29845,190338.1684,46623.28516,68526.3445,56390.09432,63482.84661,64549.02254,61143.94545,83926.10264,86972.92385,48636.78087,0,30209.863,0,0,40170.18084,0,74544.41316,31499.42042,72527.23104,44834.24814,38188.91131,66955.41327,0,73989.90673,52967.81838,0,45213.13696,0,38062.58652,91983.08502,0,39485.08817,38203.91451,0,0,71166.65657,0,1644.860652,63822.05569,0,34221.1337,0,0,97571.82673,0,71072.04143,0,103785.43,43074.58457,60786.64994,0,38032.16895,0,0,32062.00123,0,32222.50692,70803.2221,0
Globosided561_3,65343.04154,0,0,0,0,0,0,37307.42814,0,0,0,79627.69782,0,0,0,29759.99587,0,0,82975.53703,53103.47431,0,0,0,38138.52494,63820.08686,0,118664.6011,43557.99762,0,0,82806.89701,74915.94688,25276.86541,0,0,0,0,0,39979.28138,0,0,0,0,0,0,94593.31255,96400.51389,0,84134.39475,0,0,0,0,0,0,0,0,105102.674,0,0,0,0,0,51376.79453,0,0,0,0,0,61847.13167,0,93911.86431,0,0,0,0,0,0,78187.65844,0,66935.49818,0,0,0,0,75436.54703,0,45517.91912,0,0,85809.05778,0,0,0,0,69400.10963,92175.13941,43764.56434,0,0,0,0,0,78375.18611,77286.39632,0,0,0,32757.38396,0,108884.2057,47616.08636,0,0,76443.8886,0,0,43400.38261,0,0,53580.43686,0,0,0,78239.04128,0,0,0,0,0,0,0,57811.80705,0,76344.49876,0,35890.24046,0,0,0,0,0,0,0,0,85945.34756,0,42916.72553,0,0,0,62369.28935,0,0,64193.58273,0,34848.52684,0,0,0,0,53062.8936,0,0,46193.78267,54998.616,32274.83543,33510.3007,68125.60919,0,0,0,22386.90107,0,0
GA1d350_0,61086.49934,149620.9908,0,0,0,66627.47237,83030.9007,0,0,0,50395.07624,0,0,74556.2722,0,31622.85953,39963.32166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29101.36424,0,0,0,0,0,0,140027.3841,60489.82073,40581.68624,0,0,0,0,0,0,88631.91604,46874.60133,0,0,0,0,87075.6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73352.48858,0,0,163947.7961,0,0,73759.54477,0,0,0,0,0,0,0,0,0,65711.39621,49457.62285,0,0,0,0,0,0,0,0,0,0,0,53763.99858,70781.70325,0,0,0,0,0,43028.9887,0,0,0,0,0,0,0,0,0,0,0,45331.94749,0,99630.73949,0,0,0,0,36360.31738,0,0,0,64913.70298,73044.82409,34110.88539,92776.91881,51815.83924,0,0,80219.96792,0,0,0,0,5874.005263,39605.56465,0,0,0,40661.35531,0,48534.08033,0,0,0,0,0,0,39863.50934,0,108359.5542,0,0,46425.47595,0,0,0,29287.72627,0,0,65417.96402,38180.10324,0,52033.72541,0,0
GA1d350_1,62069.68243,88791.37023,90588.1665,0,0,0,0,0,0,86310.48139,0,0,111845.2357,0,0,0,0,0,0,0,0,0,0,51290.77858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54098.4792,50355.91988,0,0,0,0,0,0,0,0,110542.5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48661.82783,0,97450.46331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47817.76442,0,0,76007.29423,0,0,0,0,86082.64536,0,0,0,0,95064.21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52866.77924,0,82165.33455,0,0,0,0,0,0,0,0,49171.14725,0,0,84038.06708,0,0,0,47803.49361,0,0,0,0,6582.6629,47525.45025,0,0,0,0,0,69038.77693,0,0,0,0,0,0,45280.16055,39765.61089,0,47547.82836,72422.14966,41858.27901,0,0,0,0,0,0,0,39783.25665,0,43939.52071,0,102300.5635
GA1d350_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78453.57782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40988.76161,0,0,62014.4773,0,0,0,0,5219.515844,0,91787.16305,0,0,0,0,0,0,0,1770.949021,0,0,0,0,0,0,0,0,49873.03978,0,0,0,0,0,0,0,36794.48399,36290.65712,50302.11559,0,72272.75878
GA1d350_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45112.75165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72222.83254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43885.4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39595.91602,0,0,0,0
GA1d350_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.06335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51298.86154,0,0,0,0,0,35096.81368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33380.34731,0,0,0,0,0,28200.84333,0,0,0,0,0,0,0,0
GA1d350_5,0,0,0,0,0,0,0,0,0,0,0,0,106076.6682,0,63442.79594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50648.29646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93112.23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44850.22011,0,57390.17344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89514.33031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2d420_0,0,78819.19163,0,0,51087.92338,57689.80322,80303.07353,45822.95718,0,0,0,0,127673.6833,0,55772.78843,39804.82357,38088.3296,0,107087.274,64974.03646,45585.66653,0,0,61765.6102,69361.89671,0,0,0,76630.79482,52880.99158,104755.4333,78835.19508,35379.8072,0,70236.48221,65684.76932,75511.43466,0,0,0,0,0,73159.41514,85644.8449,131349.8383,0,0,0,0,47450.63859,171590.1027,0,0,69280.45086,121571.2034,67247.67508,0,0,0,0,93438.76878,0,0,0,0,0,0,0,105010.221,68795.07764,0,0,0,0,0,0,0,0,0,80382.0595,0,0,0,0,0,0,87166.30107,0,51680.47424,0,102831.7639,0,0,0,78119.21211,0,0,63252.35557,0,89223.95881,0,50443.31135,78004.56397,0,0,0,0,0,0,0,0,75186.67353,58747.99171,0,0,45724.07932,0,67686.32546,0,0,0,0,93302.87954,0,0,0,0,0,0,0,45368.79843,45437.8957,75884.85317,42550.4466,112128.0405,54137.2632,0,0,57279.91333,0,58062.00366,0,0,0,0,123050.3372,0,0,0,0,0,67950.22903,0,0,0,0,39755.757,44783.75125,0,93401.09049,0,72885.21528,0,0,0,0,0,41250.76588,0,50002.23974,44653.28744,40781.64719,35488.9028,81074.47296,89497.18731
GD2d420_1,74667.4554,87163.41433,100761.7024,88636.23938,84451.80775,0,80894.59791,60588.82011,63425.26988,0,61267.08252,0,163299.3876,85523.30213,106002.3996,45441.93971,0,170814.2153,106936.5616,0,53255.26553,75315.77501,59402.97286,73528.84253,115484.1074,42245.1093,175876.3304,66705.80915,95540.46033,56772.6944,0,82778.78777,46751.37704,83643.3045,0,0,0,0,57369.24342,149362.9606,68467.80406,47046.12191,92889.03338,0,0,88694.00522,0,130278.6779,171987.0928,65506.39952,168482.0572,55800.28412,218850.2162,87307.8765,0,87922.57674,0,101119.5762,108487.627,78745.62935,100601.5131,0,154116.6136,0,100642.8769,85948.97859,112738.6255,0,117421.3698,0,0,118156.6103,0,100069.2346,114781.0711,175029.3105,112501.8121,87511.09501,60829.80803,0,83394.06371,125776.0849,0,0,0,86787.20176,111871.4482,76413.24625,59388.23845,82213.9682,134104.2337,0,52222.84739,0,0,81071.54779,93731.91113,74298.86531,86446.18809,0,44525.22504,76116.35164,0,0,114483.5845,71970.14204,60534.07724,0,41160.43715,78255.86442,0,47290.01975,50639.49768,125279.1345,103162.2874,70615.49111,0,69411.04195,58370.68051,80836.30072,58346.03827,0,144573.9651,0,139469.1495,70424.18103,106064.0678,42139.76236,0,120908.212,0,47544.2678,83226.9185,59928.41109,113062.3722,60689.111,61788.01107,110725.4797,43511.63235,55551.98564,76041.78703,40115.8457,48661.4854,0,38799.86445,0,49751.89497,54060.91667,39542.66521,0,42463.68682,67243.53662,0,0,0,60732.89397,0,40537.02135,44689.43093,144059.2098,48057.60351,95352.01415,43857.68567,0,0,0,33053.43638,53441.40328,66147.12399,70303.5123,59728.45826,43716.39824,42564.68266,0,102571.1376
GD2d420_2,72456.80655,105090.4446,69779.8202,98973.16663,56134.14255,93394.51614,105346.2002,54689.18553,67019.9436,69321.77992,72908.26462,0,114505.8719,47047.34779,75050.96546,0,43484.0334,161102.6442,111071.614,77694.4522,38754.75748,46746.92909,65421.28006,69935.54615,87668.15012,41717.90656,178964.645,0,111204.1162,63067.46354,146862.9775,0,0,109181.1386,0,46176.83762,96647.23752,58574.92267,0,161694.8284,57376.46965,58454.66708,0,95017.62977,126845.8561,0,0,150015.055,120445.9045,43720.61731,111377.7087,62778.70331,145262.5729,65359.54219,86848.01022,67540.61792,0,106276.1559,0,65489.15149,0,147564.9677,119267.0479,0,74805.88915,68586.21202,0,109408.4723,0,0,58122.9885,117771.5762,89513.17481,0,0,0,112451.3785,0,0,95900.50735,94496.86554,0,163384.6302,0,41359.08402,100934.1381,76126.83017,52380.41547,57853.42373,64573.93777,0,68978.5415,0,68559.01141,91632.33562,89375.07611,90424.5357,0,69417.55366,105490.1119,0,79978.91704,75290.23458,96864.12513,0,47056.97066,98974.84276,145570.3698,42031.408,62951.18045,106368.9495,0,0,88849.26426,0,40008.12751,0,52142.28368,77167.24178,0,53973.02247,65057.26482,81661.13098,97627.88684,0,69414.36631,0,36267.3187,107817.8616,0,52854.38648,48505.4713,0,52052.21567,0,0,49284.69642,76547.2342,0,78672.59633,58902.41613,31176.49382,49912.82942,0,63233.13494,99853.81915,66368.0607,79620.1182,0,46636.09129,0,0,73292.44218,2679.584612,82816.41187,0,39311.50852,43696.87802,38620.4726,133987.2568,43164.33878,0,45267.00843,88714.36415,40935.69527,56126.45474,32969.93782,0,91799.80329,52188.52168,0,43504.58673,40278.46887,85738.01603,71009.57299
GD2d420_3,0,85150.45968,0,98697.43633,48977.8257,0,0,45924.05922,71815.75495,76644.42698,61206.85794,104740.0377,109546.7749,0,77623.29816,45622.88431,0,0,0,66487.99652,0,50602.59808,0,52030.01441,0,0,0,0,0,52729.91599,0,0,31827.77545,82543.65217,84753.80343,48312.62527,0,0,47939.33053,160177.7075,0,0,0,0,0,0,0,0,0,53905.44023,121050.71,50450.59469,0,0,0,0,73090.0228,0,75107.74888,118935.3269,85436.12773,98476.1373,87515.61383,0,80144.05208,55707.7534,0,0,0,76369.80481,60007.21116,82195.7402,73984.19476,0,0,0,0,0,0,132320.9207,83279.85215,0,132701.0554,0,0,0,0,41469.63218,0,0,94735.69949,0,0,0,0,0,121279.3528,0,0,88601.46712,0,0,0,0,0,57277.70867,58978.76553,0,0,0,0,0,41450.72375,0,76447.85629,42024.2121,106607.0099,0,0,0,0,62494.37989,109464.8242,0,112214.5221,58687.76213,93992.42621,0,0,0,49306.68402,0,0,57485.65819,0,48531.92854,0,77137.9374,0,68210.36841,0,0,45721.43143,0,52711.30109,0,52969.14966,0,41889.13736,43034.63513,41616.50566,0,0,0,0,0,41739.66905,0,0,0,0,79187.43039,0,109502.34,35975.68595,0,0,31330.22406,0,53367.36038,40872.67951,48998.52798,30261.04093,0,95283.454
GD2d420_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42041.09854,0,0,0,0,0,0,0,78520.71957,0,0,73085.30789,35062.77274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92201.45379,0,74813.39711,0,0,0,0,0,0,0,55252.55778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37711.80493,0,0,0,0,0,0,0,0,0,90964.60199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37487.23859,0,0,49517.32548,0,0,0,0,0,0,0,0,0,57102.62913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34063.10083,0,0,0,0,0,0,31815.6245,0,0,0,0,0,0,0
GD2d420_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57566.33167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
