Measurements/Samples, Spot 238812, Spot 238813, Spot 238814, Spot 238815, Spot 238816, Spot 238817, Spot 238818, Spot 238819, Spot 238820, Spot 238821, Spot 238822, Spot 238823, Spot 238824, Spot 238825, Spot 238826, Spot 238827, Spot 238828, Spot 238864, Spot 238865, Spot 238866, Spot 238867, Spot 238868, Spot 238869, Spot 238871, Spot 238873, Spot 238875, Spot 238877, Spot 238878, Spot 238879, Spot 238880, Spot 238881, Spot 238882, Spot 238883, Spot 238884, Spot 238885, Spot 238886, Spot 238887, Spot 238892, Spot 238893, Spot 238894, Spot 238895, Spot 238896, Spot 238897, Spot 238898, Spot 238899, Spot 238929, Spot 238930, Spot 238931, Spot 238932, Spot 238933, Spot 238934, Spot 238935, Spot 238936, Spot 238937, Spot 238939, Spot 238944, Spot 238949, Spot 238970, Spot 238971, Spot 238972, Spot 238973, Spot 239001, Spot 239002, Spot 239003, Spot 239004, Spot 239005, Spot 239006, Spot 239007, Spot 239008, Spot 239048, Spot 239049, Spot 239050, Spot 239051, Spot 239076, Spot 239077, Spot 239078, Spot 239128, Spot 239129, Spot 239130, Spot 239154, Spot 239210, Spot 239211, Spot 239233, Spot 239234, Spot 239293, Spot 239294, Spot 239295, Spot 239378, Spot 239379, Spot 239380, Spot 239465, Spot 239466, Spot 239467, Spot 239554, Spot 239555, Spot 239556, Spot 239645, Spot 239646, Spot 239736, Spot 239737, Spot 239831, Spot 239832, Spot 239926, Spot 239927, Spot 240023, Spot 240024, Spot 240122, Spot 240123, Spot 240124, Spot 240224, Spot 240327, Spot 240328, Spot 240432, Spot 240433, Spot 240538, Spot 240646, Spot 240756, Spot 240757, Spot 240869, Spot 240982, Spot 241096, Spot 241212, Spot 241328, Spot 241329, Spot 241446, Spot 241564, Spot 241565
PICer454_3,0,0,0,0,0,0,0,0,0,0,0,0,0,15503.55073,0,0,0,0,0,0,28024.97988,0,0,0,0,0,0,0,0,0,18317.66145,0,0,0,0,0,0,0,0,0,0,0,0,15913.32788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13768.99026,23157.86562,0,0,0,0,0,0,0,0,0,0,0,20508.58372,0,0,0,0,0,0,0,0,0
PIP351_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32185.86063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25878.12804,0,49857.23958,0,0,0,30258.81606,0,0,0,0,35279.81576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44720.82407,0,0,0,31945.5393,0,0,0,0,0,0,0,0,0,51229.05274,0,0,0,31064.59032,0,0,0,0,0,0,0,0,77910.85739,0,0,34259.64194,46674.55685,38936.87193,0,27516.19088,0,23181.52684,0,0,0,0,52431.80542,0
PIP351_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41611.27585,0,0,0,26550.05904,0,0,0,0,0,0,0,0,33572.94687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25269.28026,0,0,0,0,0,0
PS468_0,133255.8966,112452.4933,65487.34905,76672.20805,122776.0313,68924.75202,80997.41263,100902.668,78973.04122,0,135687.2183,111217.0807,137269.8648,70316.5811,77425.39393,101782.5777,71535.04678,78753.04146,71560.33336,59959.05115,103856.9533,130524.2123,84818.582,129022.4677,93316.64485,114171.4072,97638.90462,69558.153,123387.1564,126197.0725,78022.15493,65518.39862,84726.03532,150528.6636,66677.17565,124787.7939,68775.95201,70631.1806,57819.76077,41972.40388,70720.29803,64226.78136,65980.83078,62707.42224,79702.68382,112786.4632,57370.11863,54602.02405,89943.43482,62662.29982,109860.3559,119626.4329,74529.79333,56263.1216,73765.52492,89476.70057,67709.1501,75237.88189,83938.02688,75908.30515,68744.42086,67883.19676,59041.80431,90364.13805,60785.34453,81037.91853,90625.49953,92682.45655,72692.6241,80235.42727,63631.85135,95843.077,91375.97286,122983.0509,163374.1604,95330.86035,103175.8047,0,93757.00426,147740.068,91895.34813,68939.66,85755.49054,60883.29982,69913.7711,86746.43628,108839.5782,48110.19312,58266.65522,90521.92068,45321.42716,99255.54237,54204.97173,84999.82935,64336.84618,81679.88382,63468.13263,45163.64691,108960.4532,98917.25303,105796.1803,162985.0455,100169.9362,67649.74101,67526.43969,54323.4766,55663.72262,68711.64941,62694.41656,58347.23128,65254.74583,125614.5467,63838.07064,120833.9689,56268.80262,82965.52101,62407.49878,70777.97948,58502.96528,68995.35348,48636.39931,66312.61106,0,49270.56914,75453.89392,113979.5236,109298.8447
PS468_1,120464.8417,102412.0807,80049.96481,77062.38602,128653.0579,95196.1368,97607.03524,74834.05738,81134.17858,73813.29968,94617.86378,95637.61777,126151.3926,56459.48298,94209.88458,98782.85993,63087.16986,97544.14464,79667.8713,102186.5964,87751.95351,158571.778,89111.11415,111221.4434,109355.8017,76979.68462,67961.37465,76691.24361,121863.6359,142959.4537,82414.95819,66263.91821,88678.0188,101410.0487,54009.83159,100581.4623,81618.81879,52692.30991,84939.81439,49477.01554,67522.63348,88347.25105,91436.01969,48099.05545,0,92520.98443,76585.96229,59427.70604,83738.65123,108831.3102,0,163844.6487,90876.45545,99519.19763,99590.97711,96324.40731,61046.68257,60938.52578,87004.61976,50304.16444,61432.44471,46294.28799,67366.20615,94557.53343,66659.61017,98075.77617,80566.8739,72757.87453,68561.78234,87350.68113,99266.12528,102598.0199,97364.26253,106981.399,153637.0399,66907.31346,111110.3637,72486.85353,95452.37401,111577.7392,68798.8331,66143.86285,95544.73767,69933.14525,57191.05759,85420.46779,107839.9173,73346.35468,50567.29641,75933.61079,47213.94004,100648.2211,98167.16236,74607.77808,60743.62389,119739.4498,44018.39812,60927.72407,92687.76039,89855.39797,79760.00102,89861.14331,130528.821,92482.32813,60801.69068,49877.20803,88600.00242,65682.34425,76848.99027,68349.04825,89882.33014,127010.5267,114000.1193,81338.85731,62204.60008,85179.159,64138.1589,65119.3578,69815.3662,57194.97013,46974.79742,87100.70579,59639.50644,56682.7434,93542.24173,135041.1206,112091.5949
PS467_0,195175.7441,163683.0574,99584.31008,98905.85675,167247.642,131675.8844,148959.3141,142971.4237,149959.0728,133882.2849,147795.5801,135613.4827,281038.3772,123997.8207,186716.5145,136983.8336,94767.79322,116832.6828,102085.8172,146852.3507,136252.3106,199675.8773,125717.9235,127886.6598,108213.5475,149686.4231,173632.9352,109062.8825,206496.8925,163541.7356,127860.9331,102426.268,94853.68631,213742.242,105440.8638,140050.1359,94703.94984,97774.85257,128957.3834,74711.63077,95876.5698,179401.5113,133802.2568,96814.77643,142194.9836,137402.2959,110878.247,78062.41886,82656.34103,167962.1029,105286.253,112154.9605,105642.1778,115212.6198,122161.4383,140241.1873,122980.831,174119.5654,113728.1724,89628.15606,101987.6908,95643.15842,76042.81553,142447.8767,83744.87552,130924.1335,118966.2743,87524.45506,117735.5016,146039.3459,116274.937,119690.4141,145333.1514,102752.9071,158513.0174,102486.6534,149140.9421,113636.4583,176356.8498,166362.2044,136749.8404,129914.6028,91921.77022,95427.62118,131680.8642,162074.5805,217471.8981,143882.8164,105275.2959,120193.0109,113588.3204,158401.0106,136117.6022,156153.613,96268.50228,151239.1797,118626.9076,96336.01894,158223.3946,109346.7675,175774.8259,124862.7104,145318.6141,164869.5587,96551.809,76976.39873,160808.0223,137402.1113,101470.9891,118547.2713,128013.0078,247619.11,90637.55679,193308.9276,133381.7994,120448.3849,101756.4806,129720.7466,116399.7904,142283.4776,145004.3479,160507.3617,157453.041,78718.09451,138621.8357,184379.2578,163380.5086
PS467_1,193684.3311,200093.7237,112192.9933,136719.9716,146934.0121,173938.2077,140640.5757,124125.8302,120037.5799,127948.4739,138888.0841,155802.8454,203430.4408,101217.193,136946.6934,133756.4936,121029.4903,86765.67434,101190.4516,139697.7766,130995.1775,198057.2234,111461.054,107827.1631,94939.63866,111077.0204,188066.4799,97458.27448,130846.3937,162441.0502,118586.383,127213.2938,121909.8192,175393.6943,125683.1387,144928.2117,116765.8266,94236.23403,140964.5722,107263.6183,116804.4803,135350.0786,130088.2316,103805.8999,130514.7018,90699.79624,94037.18452,71687.46039,110851.309,103926.6184,93057.56982,128966.5808,103026.3675,124351.7615,108077.0788,121501.8908,87402.21583,116526.7215,120086.2843,79038.0786,99253.60797,73760.82026,66040.66057,139223.8278,73111.48058,125060.2481,109684.2904,103422.1835,76245.18523,129013.5396,153943.5875,132347.396,171025.437,147620.1115,126307.4293,131187.3219,151909.8734,133271.438,156137.1803,138046.5309,134752.0989,99651.69346,76867.08383,67956.95543,135014.8069,169387.369,184381.441,154045.6567,107290.2609,160137.7586,116932.2644,159818.6829,131298.4816,110440.3754,101364.309,134568.601,108587.9842,114527.0643,112608.3034,96154.09686,129285.4724,101281.2181,135179.0446,179986.4751,117326.7203,108866.5638,108910.5756,122580.9213,118598.5335,116697.4592,130906.5868,195188.6716,111028.1849,185334.3485,119320.0532,136685.0345,77180.45338,101234.981,102451.4683,133124.0666,100007.6263,145027.3469,146019.6327,103624.4978,178315.0525,239755.0556,147628.8207
Hex2Cer384_0,703561.5528,587242.0911,352260.3947,296972.6026,484704.309,478305.2361,373979.6265,352267.6445,337785.252,291687.0841,303630.2559,356335.6795,525268.6461,277810.8647,349512.4226,369937.552,259566.9332,312175.9903,370439.3439,387556.1827,351951.2404,462209.1669,319791.2452,366732.361,332462.7834,398933.7173,422432.5063,374468.6813,329740.8366,454616.4755,310240.0698,283169.3236,329738.4991,534356.0141,249549.1282,332715.6393,310751.9542,208565.8147,321870.4351,242034.8892,294111.5004,312576.1787,286501.1444,255052.8917,386663.7907,433502.6776,311860.5868,203641.9808,325892.2255,291654.4573,269743.2442,384916.0057,346043.1042,317036.869,280902.7055,342229.8177,277997.8826,331052.0378,308039.7225,183599.5882,242360.0764,333675.4571,249798.6371,409340.5644,260807.0611,309208.4843,333908.9646,289263.4999,263235.3351,400360.3931,298839.2693,348490.3328,410606.985,452625.0252,490263.9432,443511.5902,437274.1896,322638.4808,486864.6291,533820.7947,396743.9711,343710.3881,431653.8098,320810.2583,308200.1642,446850.1072,566119.3365,298888.4375,293144.1236,300025.3845,267705.3155,357842.8934,335346.9758,276517.7813,279836.2634,405411.3822,249750.0637,198955.1123,348461.5313,259478.2431,286924.7269,293176.6206,325592.8973,404232.8188,223680.9979,245434.0422,276171.6335,313772.4908,281254.9243,298855.9165,278859.8358,558670.9931,213053.2422,390625.9885,239674.0777,288630.0211,273450.672,307005.6013,204809.9183,287856.0069,223792.359,332121.2806,275942.4025,214650.4666,387054.5799,408746.0982,362918.4821
Hex2Cer384_1,408189.7943,369651.506,173950.8447,195673.1323,305725.5339,251394.3936,226400.7266,209862.2807,230666.2915,200821.8706,151799.5773,231490.3335,382990.725,176884.6442,230627.8034,249706.1739,181282.7187,218397.7772,225333.9555,216159.365,251101.9531,341679.4657,262579.8892,272365.3659,177865.2952,266652.0611,273381.7636,199669.0564,223390.1236,285525.2279,156707.8899,169708.6239,194440.3652,342500.2685,175552.2398,206782.7484,201215.0763,156447.3012,192184.8004,117074.5681,172611.6764,196582.4485,168262.6686,162881.3656,189421.4525,208060.4645,196078.2023,141342.5082,189795.9564,267170.6268,177660.5812,276673.3557,201532.0124,183922.8223,227308.5397,235758.6001,180062.4255,160311.9165,168736.2617,120486.9806,145026.1904,193589.1081,199116.9036,213425.9836,144678.3038,197877.4377,166742.0265,197891.7687,180079.2362,251215.3116,226913.5544,226461.2937,251669.1023,248158.9251,355031.859,284073.3907,236189.8775,212416.0373,235116.6137,306764.2424,232727.9775,184205.5449,207957.4301,170200.7521,150657.908,259466.9149,304971.491,198438.6373,171130.5144,231626.5909,150311.4834,256401.7584,188476.1501,149920.8049,145112.1564,220476.7165,170431.0078,149249.1193,195809.0669,137331.7437,248635.1825,200126.719,163702.9492,247428.2332,120984.5135,158230.9823,203190.0052,218580.2459,168320.8946,189911.4307,195076.8158,363009.4465,156119.4271,314715.6344,154809.6689,203912.5552,152769.1392,210930.1957,177757.2502,176096.2843,109034.3406,184658.5632,197429.6455,139081.8423,184257.31,259983.3801,231214.518
PE5212_0,0,0,39185.04578,0,0,47616.26625,44641.64782,43917.69838,0,0,26327.14827,34585.99312,60171.11604,56619.58228,31548.86493,41887.56072,30211.16579,25568.23296,35762.41941,0,51148.07532,0,35199.26312,61144.42091,42989.46033,0,0,0,0,43798.73199,27158.85543,33295.48994,0,50844.74878,32573.8777,36887.8738,34373.72112,22247.9799,40299.32989,26077.05091,38388.58929,51699.73303,41790.78801,35232.89872,0,34412.5932,0,23033.15611,0,0,0,0,66178.74405,0,39291.61424,32436.80688,0,34711.08189,0,23117.58169,22177.46433,0,0,38779.30169,0,0,29449.5357,41731.88849,30694.76165,49747.30717,0,0,37567.65021,44765.37111,52767.70176,46347.28504,34776.85292,0,48213.05065,51449.86957,0,34995.37677,34654.99117,0,45239.40145,44242.76962,46556.82757,31650.98739,26548.72882,36929.72071,26751.26979,0,40505.60945,0,29882.92069,41259.45443,33965.6681,29165.80581,51018.49176,0,45924.84324,41850.88393,36020.40574,0,43425.99062,30170.06802,36442.63115,40538.24212,29744.59724,0,32285.89837,79158.79637,0,0,49535.60401,29488.7111,0,33761.24137,32141.52031,38521.37599,25181.42863,54732.82151,0,29006.17415,41379.67067,54423.32488,47568.39255
PE5212_1,0,0,0,0,0,0,27003.02526,0,0,0,0,0,0,0,21680.43695,0,0,15576.42667,0,0,0,0,0,23891.09627,18204.36848,0,0,0,0,0,20641.24634,14528.04029,0,29382.01974,0,27480.01792,0,14675.87008,21338.5562,0,0,0,18749.02204,28732.70033,0,0,0,12472.85098,0,0,0,30746.82243,0,18643.38495,0,0,0,0,0,0,19574.09698,16145.89098,0,0,0,0,20553.58619,0,0,0,0,0,0,0,0,0,0,0,0,24449.00273,0,0,0,0,0,0,0,0,25548.78483,25266.08866,0,34420.78759,0,24605.79582,0,24964.90437,17186.60404,0,0,0,21079.80792,0,0,0,15515.78087,20455.45705,17952.78553,25839.5633,22942.65666,0,0,0,0,0,23148.77995,25727.86802,0,0,17396.88636,23751.30523,17149.3314,0,23704.02757,20726.22405,26273.62546,30661.22152,29337.76672
PS489_0,294092.5254,268619.6856,149851.1165,157593.3732,264904.8518,184965.1591,219533.7787,211566.2001,201751.5142,112173.6559,162982.0518,200683.3733,289562.5051,169607.6603,185873.8839,232775.26,141482.5274,165440.6137,133098.8266,195898.2839,211440.5116,287628.7022,163145.8369,162894.7645,160095.3145,232392.2753,198711.1796,155779.9375,186923.7789,247530.6859,204725.5702,134511.985,137666.3471,272339.6861,129880.772,155337.8344,139434.0855,136070.0822,155096.494,117770.7143,214121.6818,154281.8449,165210.1097,205913.3773,136720.8619,207845.7467,145851.3072,127386.2738,151777.4933,157533.5842,156059.3647,227123.7372,138415.2971,151092.7146,129856.2778,144852.9186,173709.2511,157088.3585,165490.4685,114784.5555,112857.7463,135842.6427,137356.5536,238284.553,138858.8801,170459.4336,125748.8419,158587.8931,116851.4099,189526.3966,152814.2554,157600.4438,183597.788,153537.2871,231215.4301,160876.5426,194839.1701,131039.0916,200635.4138,210437.8393,176819.2359,134230.2663,177258.5639,140494.5538,146659.1901,207931.9213,191398.6108,135490.9989,125192.1092,144034.1916,140759.7852,215465.327,193051.6635,185118.2771,126065.9378,145034.7608,83569.45633,120351.8866,219689.9251,103822.2164,181842.441,155831.7044,120771.7006,147030.8356,113253.6009,115368.6584,125108.8475,197970.9724,114469.803,130305.5424,126953.8846,238030.6831,133334.3964,213035.8521,149805.3644,122935.4539,123789.6383,136641.6549,128393.5005,151161.3278,158797.7942,138871.5087,159047.6788,84336.57213,206380.6357,214367.1951,163269.425
PS489_1,354948.733,244171.4062,122261.4217,143658.7824,230044.5933,173010.0258,133674.5043,158215.7782,152730.2994,129697.0502,135151.0114,191449.0038,285897.2965,105409.8044,157677.5409,188664.4833,136514.3636,113120.528,152654.8632,184754.5162,132991.8971,194614.6847,182456.1935,139966.939,159841.1795,238048.7913,184463.2453,164318.5408,178617.3029,196416.0473,132222.9052,137587.4709,144036.584,213719.2406,114654.7945,131827.9286,138846.6995,101424.8383,135183.9268,136689.6317,144769.7403,163091.9618,110029.6847,137048.5619,101356.3975,156931.8295,113107.0386,105147.536,142145.1817,166226.2032,149823.3244,185453.4355,151928.1212,137252.6888,96244.49473,110293.8443,114290.3644,132777.7253,159591.5652,95330.43794,123182.6935,91212.45542,153556.1278,222824.1859,131328.3521,142835.879,154128.4957,145715.5732,139408.3594,180518.7205,146895.0545,168364.2076,165714.0499,156407.6239,184859.6881,178363.2414,173731.6744,163196.6395,175939.683,203112.1341,157288.6276,145528.1608,127971.4626,105251.553,125968.9661,198026.4784,180550.4952,108492.7414,129872.6522,96158.16383,118498.313,205528.13,148411.1931,158640.3257,108318.6248,117953.4682,101996.7235,95242.37085,182622.9789,118177.2603,133918.437,139278.288,98008.22279,106335.5553,89667.51604,105501.1847,130050.0049,151675.6465,100287.9516,114005.9788,117734.2782,155032.4714,120597.9193,182282.9142,101639.1913,100039.9171,92181.84206,101035.9141,81613.17828,125438.7029,114546.294,170284.5038,140535.3338,110795.0706,129272.2133,158440.0118,171671.2945
PS488_0,885757.8763,807444.148,362779.1107,465221.5837,641153.1205,633798.6541,424837.3568,464221.2372,483133.9899,347665.8666,416891.3018,549489.6989,769389.1832,436957.7431,457056.0238,456729.2093,383333.2268,432859.7147,459767.9625,560680.4906,549986.3387,802514.9949,468583.2963,557905.5871,466525.621,728873.7255,607233.1202,436107.5949,475771.3886,496399.6862,459551.9637,386990.7036,386414.2878,573400.5362,319026.0685,384739.5733,376889.0292,341647.007,405617.745,300843.146,440098.5974,425205.1391,336310.2895,318806.4217,456273.6099,498533.388,438376.7305,290287.5726,469281.1344,476325.0527,417690.6327,551090.9683,470034.2984,396188.1688,459870.5854,501960.8789,416065.2797,385026.9669,429683.1715,329684.816,357990.0245,406408.0188,381911.5271,567963.685,391002.7834,532426.013,397034.8142,318386.5431,428173.0893,469205.0469,444612.2279,435006.5586,502420.0471,606058.0023,813343.7269,599408.438,548391.4434,457899.3216,601315.4115,808303.1168,491466.6467,401042.6242,574262.1698,374501.4065,463636.0319,562634.6874,638551.7191,390570.0453,313292.0239,370910.6537,316461.3742,537516.7556,399292.9729,360837.489,287066.1257,475109.8146,307710.8058,264888.1428,406588.7105,291732.7439,361709.6295,326630.6066,312830.2444,421417.9082,294752.0771,301585.2685,342387.9701,376813.9499,326238.6266,364505.0952,378362.6274,556902.7555,306458.6906,515468.5154,302946.0288,363170.9238,300556.2302,383750.5749,269851.7125,382870.5033,264588.5043,410972.5539,292385.9342,268733.2327,459622.8645,416988.5155,408655.9228
PS488_1,750868.2263,553713.3794,358136.4634,314016.285,447373.0721,528964.8431,360445.0771,360574.5792,425532.4263,287517.7363,323532.4078,367497.8722,530667.9053,264078.5121,308363.6473,395358.7393,290439.9953,316008.9639,367572.9126,387550.2525,454406.5466,570265.7195,329592.6808,406236.6713,418114.6239,515075.9826,434664.8109,355180.905,408176.4431,457939.0623,347202.5664,308378.6624,274974.0393,509891.5647,249305.548,330560.8166,335287.7649,235493.3926,303305.0536,231219.7215,294114.4623,303429.5773,278516.2954,262964.2863,322308.7972,416399.1907,360188.5232,223765.9085,315778.6666,384073.4955,384590.3557,406310.0028,369610.1947,326899.7882,288972.4858,360939.8663,319121.5735,235470.4546,314102.7963,223532.7136,270869.2393,297027.0664,259819.7756,502555.0446,363719.1101,340360.2176,365187.4071,314847.1556,301304.526,344248.059,308215.9086,330975.6376,347239.6369,428401.108,643272.2552,491824.2392,378426.7502,330676.6589,361508.9785,588085.5895,337709.1845,331158.7132,371000.4098,309316.2646,300463.826,419734.103,452158.2372,276002.4088,199946.9538,324060.4968,226927.5037,365479.5289,286789.5985,303496.5719,286198.2211,317995.1779,216307.265,212352.8807,326875.7112,220959.8402,253520.3043,351985.8502,294988.3735,313906.687,210679.6975,241222.8445,239038.2852,260305.3966,236547.3848,292466.3365,236255.5604,469582.9105,212511.9161,365039.8879,205478.2386,282259.018,229036.5546,281354.705,214691.3224,324342.6787,197830.2236,364816.9613,270975.2746,200196.3358,376446.1925,336351.1945,371940.476
PS488_2,192890.1258,157195.6932,66385.07225,73396.02339,111357.5882,90188.73304,78192.67271,87897.78002,104362.7852,54483.17776,69818.64217,104117.3138,125324.5921,68895.79587,96184.33178,87023.02567,66268.75096,73087.86562,81133.06674,79514.49551,104755.9604,89524.54202,93132.68252,91362.51998,81201.29249,134687.2336,82793.41136,68602.64521,99831.88222,88627.4351,80409.6747,108592.7464,67553.23117,185250.5352,64206.84529,63593.64111,75215.95985,57888.69978,72497.27774,64352.43608,56777.03574,67371.32054,93751.43349,51744.02989,72178.45272,104703.3259,89347.3992,53268.56708,74803.0999,64486.25157,75053.77135,73275.39514,72838.04736,81803.10863,66093.67455,68550.16923,63277.16904,61471.34177,79439.07951,67261.49876,67772.79742,77221.24408,88659.94219,122787.874,78397.13231,82812.33453,82310.88537,69449.95986,81024.9381,96162.55811,70634.1223,84917.71178,69260.04879,112139.8537,125292.1581,106932.6374,109213.9516,66171.43317,113192.7229,125193.7927,96604.75426,74858.7241,99008.8006,71747.98585,77072.68179,119607.9108,90694.96587,74218.6419,51670.18217,90751.44103,51134.52454,165642.488,61375.14964,71456.30161,55721.07128,69790.75028,56557.32039,51080.4441,75424.86186,58496.1025,77933.26729,84541.52433,50809.3271,94913.32433,51423.88434,53242.8879,66200.91998,60015.00624,56868.79023,66723.83471,60242.25354,131808.5587,77369.57037,98876.70067,72214.99652,63125.2369,83182.09265,81547.36744,51247.31371,77719.6132,57204.4807,67924.57759,75268.13568,51519.30027,132805.829,114408.524,106061.741
PS488_3,82739.89129,70407.64517,37366.37696,39298.57448,52998.79204,45812.7521,46512.5943,45576.06361,52928.31923,0,31898.91502,58856.03971,64868.97231,30902.89274,39873.40372,60207.95712,32752.02408,41701.96139,31707.48696,42297.71797,55801.3861,60573.81309,40499.8227,50334.67352,46318.31189,87187.07216,82590.95925,30364.39034,51581.8868,49308.27155,70755.51149,36433.77022,35206.53797,64514.15788,52660.15644,42567.68365,33347.61957,35592.00907,39206.72331,24457.86839,26577.28133,37975.66786,45129.90168,41599.68912,0,43711.88133,36005.22604,26641.64925,48332.11378,41800.76527,36512.80381,66238.63591,47983.56645,34372.08029,30184.4162,34365.57015,27465.4841,35685.84073,42904.05441,21821.89821,34322.38623,39756.02853,32860.29608,49435.08744,30963.8367,36945.55689,43730.19878,41899.47773,33860.4444,28909.29747,29932.80245,0,77780.38038,43518.44079,110420.2701,36505.10545,81598.41835,44991.17578,46259.74974,48911.07282,47847.00322,61301.48488,50872.99995,25013.90553,26850.09273,45179.49663,41399.21089,39816.41036,50113.04852,46076.74942,31319.74542,76227.12594,36675.79745,36753.36568,27568.98157,40802.20875,26856.91014,27792.80385,41358.86188,27571.20584,36965.34021,39784.96479,0,46962.80037,26543.8439,56472.40107,30818.22018,36123.87727,56613.0199,30518.24993,36890.15559,77459.0058,24577.04962,37101.55279,28875.03026,50560.8197,33040.35773,31434.55196,35691.25102,43377.14049,35402.51485,34293.47828,37777.63754,35944.82932,32673.01855,52875.32749,88479.45047
